%  ./pipe-7-04096   ./pipe-7-04096/extracted_timings-e653662.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  120.89341416 ,  116.344892 ,  132.217421 ,  4.58680528444004 
% PVSPY_VIZ_TIMINGS ,  25.06010844 ,  24.319902 ,  25.734477 ,  0.330245960232559 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,116.344892,25.432173
20,116.699777,25.734477
30,117.847313,25.478357
40,117.164447,25.541787
50,118.439549,25.532175
60,118.605378,25.457725
70,117.755648,25.364092
80,117.97197,25.462013
90,117.873253,25.518935
100,118.263684,25.327319
110,118.335943,25.551753
120,118.316077,25.570876
130,117.955723,25.33881
140,118.747718,25.223195
150,118.018113,25.217035
160,117.480245,25.363919
170,122.212504,24.912301
180,120.313076,24.922174
190,117.433119,24.88888
200,117.760968,24.858316
210,117.89743,25.130131
220,119.768501,24.852801
230,120.768823,24.933766
240,117.740747,25.030007
250,117.861801,25.016521
260,117.88765,25.191612
270,118.874489,25.090564
280,118.265846,24.999562
290,117.951719,25.018227
300,118.852429,25.08517
310,118.605072,25.006278
320,118.509019,25.045388
330,119.415053,24.859978
340,119.521343,24.962355
350,119.312843,25.057484
360,120.102981,25.142822
370,120.845512,25.065279
380,121.412243,25.025118
390,121.062193,24.929317
400,122.892684,24.949098
410,126.229483,24.461511
420,126.674156,24.319902
430,126.152454,24.558554
440,127.694824,24.460876
450,132.164002,24.50016
460,132.217421,24.66422
470,130.631945,24.69675
480,130.498594,24.747966
490,130.644061,24.813181
500,130.675993,24.694512
