%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e739785.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  69.75782762 ,  66.946173 ,  83.031122 ,  3.30750322861297 
% PVSPY_VIZ_TIMINGS ,  9.83414176 ,  8.714336 ,  12.258782 ,  0.461950937144317 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,68.008478,9.956274
20,67.671452,10.179029
30,67.71117,9.810845
40,67.946227,10.067452
50,67.638056,9.855422
60,67.785392,9.953911
70,67.752595,9.911847
80,67.302768,9.791466
90,68.139905,9.851039
100,67.726791,12.258782
110,67.079752,10.433022
120,67.208346,10.156132
130,67.102739,10.221636
140,70.321694,9.609256
150,68.547088,9.70337
160,66.946173,9.67725
170,67.288904,9.726142
180,67.114879,9.740032
190,67.606753,9.6486
200,67.040747,9.966017
210,67.184299,9.703829
220,67.102409,9.630335
230,68.020794,9.717203
240,68.226074,9.575604
250,68.629873,9.679095
260,68.779817,9.646675
270,68.329286,9.685835
280,68.695391,9.600378
290,69.007922,9.656968
300,68.999017,9.616345
310,69.995104,9.594256
320,69.476123,9.667693
330,70.808916,9.846861
340,70.235926,9.626949
350,70.973188,9.712371
360,70.581898,9.583197
370,69.718925,9.666708
380,70.400271,9.696711
390,71.421737,9.684735
400,70.553449,9.559923
410,72.034608,9.588546
420,70.656172,9.62843
430,70.692277,9.677858
440,71.517336,9.587533
450,72.083884,9.68263
460,72.711845,8.714336
470,76.929956,10.93293
480,83.031122,10.232958
490,78.888866,10.014929
500,78.264987,9.977743
