%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e743631.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  70.20648144 ,  66.496556 ,  101.98568 ,  5.78422870950804 
% PVSPY_VIZ_TIMINGS ,  9.88350948 ,  8.918266 ,  11.09982 ,  0.322654556104433 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,67.364631,9.9209
20,68.14232,10.027345
30,67.707953,10.017149
40,67.413074,9.899901
50,67.238297,9.794239
60,67.294358,9.983828
70,67.471786,9.906544
80,67.721447,11.09982
90,66.921358,10.537152
100,66.496556,10.416226
110,66.541065,10.169479
120,66.8144,10.023287
130,67.493416,10.307508
140,69.774606,9.709163
150,67.368493,9.796885
160,67.019675,9.758661
170,66.797352,9.819084
180,67.20703,9.779131
190,66.623193,9.762644
200,66.908358,9.723678
210,67.379294,9.813955
220,67.797675,9.697285
230,66.92749,9.658177
240,68.486867,9.745034
250,68.371041,9.916533
260,101.98568,10.308519
270,67.982363,10.209948
280,68.339533,9.612628
290,68.534122,9.591869
300,69.238422,9.676057
310,69.242855,9.712352
320,69.528332,9.692159
330,69.937775,9.676988
340,68.921061,9.667675
350,69.660645,9.702566
360,69.596823,9.693367
370,68.975764,9.812404
380,70.183491,9.568094
390,70.986552,9.644769
400,70.127566,9.747856
410,75.003964,9.611861
420,71.324496,10.03139
430,71.218726,10.370365
440,71.636529,9.844899
450,72.841059,9.616387
460,72.68245,8.918266
470,76.869728,10.06939
480,84.180127,10.06245
490,77.190476,10.112142
500,78.853798,9.937465
