%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e732848.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  71.9564904 ,  67.357608 ,  112.006199 ,  6.93587765010744 
% PVSPY_VIZ_TIMINGS ,  11.17289086 ,  8.797247 ,  28.927372 ,  3.81736225699555 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,68.161265,11.210474
20,72.133501,10.791101
30,69.23627,11.297364
40,72.561713,10.200534
50,69.083338,11.840984
60,68.760465,10.702145
70,83.008096,12.176446
80,69.958278,28.036686
90,112.006199,10.428725
100,84.601076,28.927372
110,69.998313,15.993963
120,68.427555,10.296064
130,68.296528,13.450229
140,71.373807,10.180063
150,69.232665,15.690976
160,68.104598,10.173098
170,69.196746,10.260969
180,68.449469,10.081784
190,68.546715,9.80437
200,68.21964,10.531394
210,67.561404,10.249673
220,67.357608,11.053419
230,67.579949,9.846992
240,68.699579,9.787522
250,69.445755,9.744685
260,69.540099,9.831912
270,69.030667,9.755811
280,68.571209,9.732807
290,70.209033,9.763366
300,69.501446,9.915235
310,69.687088,9.861723
320,69.771647,9.748486
330,71.289454,9.832323
340,69.404252,9.651504
350,70.926723,9.732424
360,70.356934,10.01695
370,70.532062,9.765497
380,71.33709,11.252244
390,71.954537,9.599557
400,70.393946,9.646409
410,71.778505,9.620334
420,71.618955,9.709617
430,70.966989,9.616313
440,71.6574,9.702908
450,73.197007,9.698406
460,72.503394,8.797247
470,76.657129,10.242568
480,82.508701,10.047786
490,76.953913,10.096151
500,77.475808,10.249933
