%  amr_in-situ-hpctoolkit/pipe-6-01024   amr_in-situ-hpctoolkit/pipe-6-01024/extracted_timings-e692647.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  69.57352924 ,  66.65761 ,  81.757083 ,  3.58076183197065 
% PVSPY_VIZ_TIMINGS ,  5.79239592 ,  5.657725 ,  6.77342 ,  0.198318438322016 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,67.096175,5.962479
20,68.566083,5.812797
30,67.501432,5.76104
40,66.890017,5.769511
50,66.70143,5.78183
60,81.725824,5.763676
70,66.65761,5.751142
80,67.734093,5.743237
90,66.885052,5.736984
100,66.831657,5.776785
110,66.852236,5.747287
120,66.820633,5.769468
130,67.009111,5.733833
140,69.6881,5.697874
150,67.611423,5.697906
160,67.229692,5.696161
170,67.01809,5.682811
180,67.17142,5.697039
190,66.990615,5.7003
200,66.997918,5.700857
210,66.996887,5.672581
220,66.97221,5.723336
230,67.107016,5.663968
240,68.467599,5.680097
250,68.077281,5.657725
260,68.27244,5.6861
270,68.102045,6.445805
280,68.039934,6.77342
290,69.167076,6.032962
300,68.891815,6.068872
310,69.301992,5.831729
320,69.371643,5.658511
330,70.229577,5.679278
340,69.228199,5.688351
350,69.794804,5.666943
360,70.644154,5.699574
370,69.321464,5.70373
380,69.994315,5.678555
390,70.814872,5.760721
400,70.656648,5.733385
410,71.055566,5.714386
420,70.322645,5.735365
430,69.931244,5.705646
440,71.246079,5.700627
450,71.713794,5.82012
460,71.832095,5.721201
470,76.3717,5.838683
480,81.757083,5.96971
490,77.583925,5.969368
500,77.431749,5.95603
