%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.58383992 ,  66.263858 ,  80.657408 ,  3.04545596638277 
% PVSPY_VIZ_TIMINGS ,  13.56853534 ,  13.322849 ,  15.01777 ,  0.23149672679994 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,66.411646,13.375205
20,66.334613,13.454212
30,66.371836,13.54529
40,66.290239,13.555285
50,66.30737,13.580816
60,66.353149,13.599266
70,66.274894,13.577805
80,66.298485,13.506071
90,66.414375,13.612299
100,66.263858,13.691054
110,66.297117,13.525769
120,66.445764,13.733948
130,66.468196,13.517723
140,69.087578,13.57931
150,67.023083,13.584718
160,66.391932,13.509517
170,66.396799,13.534492
180,66.520144,13.711484
190,66.45321,13.555964
200,66.466259,13.8387
210,66.548477,13.57283
220,66.493692,13.674722
230,66.628386,13.500213
240,67.574068,13.482039
250,67.62921,13.482101
260,67.834297,13.481562
270,67.622885,13.610494
280,67.643953,13.46527
290,68.351071,13.46209
300,68.389854,13.465737
310,68.775272,13.494304
320,68.795499,13.431935
330,69.514836,13.542563
340,68.453864,13.59814
350,69.097753,13.322849
360,69.130253,13.594847
370,68.605973,13.537356
380,69.323774,13.624125
390,70.063115,13.438845
400,69.474792,13.336772
410,70.607767,13.494889
420,69.88361,13.406816
430,69.436477,13.49937
440,70.698096,13.573327
450,71.352008,13.35566
460,71.467785,13.617214
470,75.577971,15.01777
480,80.657408,13.543822
490,76.332212,13.587837
500,76.357091,13.62234
