%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e664849.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.87573536 ,  11.826134 ,  17.8094 ,  1.45019326922859 
% PVSPY_VIZ_TIMINGS ,  11.88471704 ,  6.975913 ,  13.453133 ,  1.457744187212 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,12.408828,11.91598
20,12.052102,13.453133
30,12.168929,13.257594
40,12.068985,13.182121
50,12.461205,12.998164
60,13.098526,12.22253
70,12.115263,12.970509
80,12.164975,12.890746
90,12.754405,12.380115
100,12.161656,13.062362
110,12.280989,12.805748
120,12.705114,12.268475
130,12.145024,13.094146
140,13.13283,12.042059
150,12.1115,12.392502
160,11.826134,12.706004
170,11.848773,12.564277
180,11.929258,12.804237
190,12.46,12.108343
200,11.93153,12.455933
210,12.098314,12.240308
220,11.996467,12.47433
230,11.978455,12.419501
240,12.235832,12.110366
250,12.15571,12.24036
260,12.180082,12.242602
270,12.179054,12.182894
280,12.859757,11.435849
290,12.337244,12.075076
300,12.423462,11.979713
310,12.967369,12.341586
320,12.199305,12.188152
330,12.507235,11.94544
340,12.43837,13.32768
350,12.456382,12.064152
360,12.558498,11.886111
370,13.460393,10.955744
380,12.550592,11.839198
390,12.822147,11.540053
400,12.986185,12.14184
410,12.901241,11.725206
420,12.626106,11.738233
430,12.732163,11.733974
440,13.372102,11.270288
450,12.755883,11.777417
460,14.333302,11.094503
470,17.682306,8.714123
480,17.64748,6.975913
490,17.8094,7.010885
500,16.709906,6.989377
