%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e747446.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.1131062 ,  21.817291 ,  28.902908 ,  1.35018999359484 
% PVSPY_VIZ_TIMINGS ,  8.16632684 ,  7.488903 ,  13.318138 ,  0.833776220498908 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,22.848938,7.844518
20,21.817291,7.991106
30,22.016671,7.998126
40,22.853054,8.118471
50,22.016529,7.632423
60,22.451849,7.897386
70,22.056884,7.685469
80,22.073955,7.65593
90,22.569023,7.672825
100,22.139644,7.651917
110,22.720162,7.603552
120,22.108697,7.881152
130,23.104016,7.997125
140,24.508399,8.147766
150,23.153253,9.177429
160,22.795263,8.298651
170,24.456239,8.303385
180,22.761972,8.198433
190,22.586697,8.674607
200,22.857013,8.479299
210,22.93841,8.109965
220,22.256252,7.94131
230,22.466166,7.680487
240,22.679023,8.171285
250,22.269095,7.981198
260,22.937467,8.621095
270,22.196322,7.665126
280,22.806692,7.89676
290,22.465231,7.574562
300,22.587598,7.673227
310,23.248198,7.974732
320,22.582205,7.679695
330,23.487822,8.19109
340,22.605698,8.061081
350,22.886744,8.151062
360,22.743625,7.983347
370,22.57969,7.712153
380,23.000867,7.992004
390,23.114029,8.505417
400,22.67435,8.033407
410,23.103416,13.318138
420,22.661263,8.100393
430,22.848788,7.668718
440,22.870476,8.476785
450,23.446198,8.419984
460,23.615904,9.011999
470,26.739601,8.083773
480,28.902908,8.711587
490,26.478891,7.488903
500,26.566832,8.527489
