%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e739766.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.7800657 ,  21.525275 ,  28.729031 ,  1.36296070236341 
% PVSPY_VIZ_TIMINGS ,  6.96030626 ,  6.870514 ,  7.430244 ,  0.0846265182862769 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,22.918548,6.995296
20,21.727897,7.012747
30,21.894865,6.997643
40,22.533178,7.015144
50,22.000598,6.984886
60,22.539668,6.964937
70,23.035905,6.939295
80,22.066991,6.966541
90,22.487166,6.967018
100,22.053228,6.928106
110,22.73094,7.064936
120,22.085289,6.930483
130,22.197351,7.049516
140,23.566943,6.981145
150,21.910408,7.126133
160,21.525275,6.903686
170,21.957527,6.935603
180,21.776856,6.870514
190,21.940679,6.906288
200,21.722581,6.87549
210,21.855939,6.920423
220,22.155586,6.906466
230,21.82496,7.025793
240,22.559217,6.919893
250,22.133372,6.963223
260,22.123924,6.902821
270,22.701624,6.950444
280,21.989419,6.928902
290,22.314502,6.916049
300,22.479114,6.91053
310,22.573874,6.923582
320,22.701065,6.976454
330,22.834847,6.932924
340,22.556561,6.891674
350,23.03985,6.93301
360,22.662606,6.921879
370,22.770189,6.883405
380,22.662428,6.933108
390,23.070669,6.965254
400,22.570392,6.992423
410,22.973909,6.901743
420,22.677775,6.943568
430,22.315794,6.918665
440,22.726622,6.948339
450,23.083711,6.953783
460,23.080758,6.934981
470,25.834593,7.430244
480,28.729031,6.985891
490,27.022021,6.996864
500,26.30704,6.887571
