%  ./pipe-7-04096   ./pipe-7-04096/extracted_timings-e670594.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  121.5031543 ,  116.845797 ,  132.66605 ,  4.81199035275253 
% PVSPY_VIZ_TIMINGS ,  25.4872518 ,  24.579746 ,  29.833467 ,  0.872683226093091 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,116.845797,26.304595
20,119.012546,25.756462
30,120.397413,25.725221
40,118.314694,25.711456
50,119.872133,25.715684
60,120.474257,25.829597
70,119.791575,25.652161
80,117.97603,25.954706
90,119.764024,25.560619
100,119.091699,26.482939
110,118.460096,25.340864
120,118.279197,25.684472
130,117.583784,25.591623
140,118.736001,25.685772
150,118.150219,25.567143
160,118.243884,26.268614
170,129.147478,25.109188
180,120.767721,25.024264
190,118.085751,24.916603
200,117.778354,25.241898
210,118.618144,25.17215
220,120.338459,25.160729
230,120.916728,25.98943
240,117.771012,25.086071
250,117.032968,25.834488
260,117.507475,26.063182
270,117.910195,25.739489
280,117.356965,25.305435
290,119.129211,25.236381
300,118.985171,25.074796
310,118.48816,25.116517
320,118.114802,25.280682
330,119.494266,25.032976
340,118.770306,25.208026
350,119.60685,25.087697
360,123.78619,25.167416
370,120.651406,28.065516
380,121.548916,29.833467
390,120.267372,25.046839
400,122.076959,25.336194
410,126.476858,24.760102
420,127.660371,24.579746
430,127.017322,24.601293
440,128.207872,24.643517
450,132.66605,24.661405
460,131.957646,24.747754
470,132.185685,24.95028
480,131.081283,24.821589
490,131.379423,24.808602
500,131.380997,24.82694
