Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.03366E8 , 1076729.1666666667 , 1282460.0 , 1295250.0
MPI_Barrier , 6641050.0 , 69177.60416666667 , 11994.0 , 168593.0
MPI_Barrier , 1.4804E8 , 1542083.3333333333 , 23990.0 , 5875810.0
MPI_Barrier , 2.77412E8 , 2889708.3333333335 , 115061.0 , 5216620.0
MPI_Barrier , 1.48015E9 , 1.5418229166666666E7 , 2995080.0 , 7.33704E7
MPI_Barrier , 7.25851E8 , 7560947.916666667 , 21010.0 , 9059500.0
MPI_Bcast , 5.14961E7 , 536417.7083333334 , 11995.0 , 8203010.0
MPI_Recv , 6.48907215E9 , 1877625.0434027778 , 11837.0 , 1.34831E8
MPI_Send , 4.154352301E10 , 1.1695811658220721E7 , 11959.0 , 1.36893E8
amrini_ , 3.2076E10 , 3.34125E8 , 3.34102E8 , 3.34163E8
cth , 5.08842E11 , 5.3004375E9 , 5.27783E9 , 5.35776E9
pvspy_fin , 7.29773E8 , 7601802.083333333 , 21010.0 , 9115220.0
pvspy_stm , 1.04754E8 , 1091187.5 , 1303280.0 , 1318960.0
pvspy_viz , 2.06941E9 , 2.1556354166666668E7 , 4873920.0 , 7.58021E7
pvspy_viz_sync_data , 1.58317E9 , 1.6491354166666666E7 , 4047580.0 , 7.44083E7
pvspy_viz_sync_metadata , 2.79848E8 , 2915083.3333333335 , 84038.0 , 5228620.0
pvspy_viz_wait , 1.48052E8 , 1542208.3333333333 , 23990.0 , 5875810.0
