%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e653661.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.84295544 ,  11.95521 ,  17.816368 ,  1.36112268977863 
% PVSPY_VIZ_TIMINGS ,  1.90119728 ,  1.831992 ,  2.19375 ,  0.0683579630170353 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,11.996831,1.86738
20,12.39892,1.915427
30,12.16608,2.022952
40,12.183325,2.052231
50,12.156839,1.881294
60,12.284138,1.911922
70,12.495264,1.891549
80,12.254044,1.90481
90,12.390831,1.95674
100,12.298893,1.885823
110,12.293866,1.906885
120,12.351156,2.079711
130,12.282899,1.879754
140,13.284494,1.899421
150,12.238919,1.881638
160,12.030375,1.842856
170,11.970167,1.892886
180,12.369258,1.857551
190,11.95521,1.896349
200,12.018886,1.856631
210,12.115262,1.865265
220,12.140825,1.855524
230,12.331533,1.853187
240,12.423037,1.899496
250,12.296132,1.863541
260,12.331617,1.868672
270,12.385393,1.885382
280,12.527444,1.884005
290,12.525237,1.858801
300,12.556345,1.852036
310,12.508109,1.844907
320,12.367739,1.872136
330,12.620594,2.060847
340,12.408618,1.855306
350,12.582335,1.859095
360,12.761208,1.831992
370,12.475412,1.866766
380,12.682713,1.887499
390,13.224823,1.863534
400,12.684962,1.885273
410,13.034029,1.871274
420,12.659287,1.881223
430,12.409911,1.887133
440,13.12223,1.87331
450,12.938093,1.879857
460,13.709093,2.19375
470,17.750377,1.914104
480,17.816368,1.938279
490,16.702212,1.941045
500,16.636439,1.882815
