%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  20.7682482 ,  19.584328 ,  27.389239 ,  1.19124336950199 
% PVSPY_VIZ_TIMINGS ,  10.2270821 ,  9.603007 ,  13.298626 ,  0.768404415663917 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,19.779419,11.781775
20,20.168825,12.092568
30,20.138192,11.033007
40,20.061595,11.747621
50,20.117517,11.198802
60,20.273049,10.631235
70,20.201143,10.852262
80,20.326093,10.473666
90,20.351902,10.357934
100,20.26317,10.394409
110,20.184485,10.543215
120,20.300198,10.225348
130,20.431037,10.252314
140,21.322773,9.667208
150,19.877547,10.566531
160,19.584328,10.756338
170,19.624628,10.703454
180,19.853511,10.298383
190,19.715173,10.479827
200,19.731085,10.34426
210,19.823131,10.172371
220,19.79309,10.338133
230,20.028793,9.880212
240,20.29944,10.310016
250,20.25459,9.677052
260,20.162209,9.603007
270,20.206178,9.656111
280,20.361003,9.656353
290,20.579737,9.644159
300,20.872723,9.666517
310,20.820758,9.665293
320,20.629848,9.674381
330,21.175784,9.644369
340,20.82334,9.653557
350,21.513367,9.660344
360,21.254819,9.667316
370,21.075463,9.658164
380,21.402706,9.665042
390,21.875211,9.644363
400,21.471382,9.627061
410,21.662388,9.647225
420,21.298972,9.716394
430,21.012082,9.637525
440,21.304056,9.815738
450,21.529614,13.298626
460,21.700693,10.812004
470,22.476096,9.720923
480,27.389239,9.700403
490,21.715802,9.789145
500,21.594226,9.652144
