%  ./pipe-7-32768   ./pipe-7-32768/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.8152248 ,  21.57328 ,  27.849099 ,  1.53136138028184 
% PVSPY_VIZ_TIMINGS ,  77.9254573 ,  52.738931 ,  99.109382 ,  7.11265517796762 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,22.368536,89.701204
20,22.30609,86.724791
30,22.48583,85.971016
40,21.639671,81.10948
50,21.934251,80.064664
60,22.558966,56.577983
70,22.080358,78.762599
80,21.800853,79.045462
90,21.905803,79.124869
100,21.846961,78.546471
110,22.372992,78.407736
120,22.079301,78.96124
130,22.675292,78.166451
140,22.453986,78.888391
150,22.405468,79.136083
160,21.827348,99.109382
170,23.560626,76.122917
180,22.646423,78.327816
190,21.695725,78.916726
200,22.047859,78.183764
210,21.803075,77.382872
220,22.720785,77.098937
230,22.9011,78.659229
240,21.907871,79.34068
250,21.57328,78.982997
260,21.751851,77.968324
270,21.658672,78.426824
280,21.623529,78.675325
290,21.811634,78.58447
300,21.739321,77.108255
310,21.632129,78.37298
320,22.007075,75.945907
330,21.758473,78.556119
340,21.846709,76.254913
350,21.88169,76.43157
360,22.010178,76.36981
370,22.164297,76.678219
380,22.491446,73.410697
390,22.479712,72.630636
400,22.555495,55.648515
410,25.811146,52.738931
420,25.786659,81.661679
430,24.219769,80.850666
440,24.306151,81.132458
450,27.849099,76.316204
460,26.621152,79.939174
470,24.33263,79.605427
480,24.794147,81.319016
490,26.088571,78.760741
500,25.941255,81.572245
