%--------------------------------------------------- 
% Timings: Thu Dec 20 22:01:51 2012
%Client Output Timings
% Column IDS:
%     1: cycle
%     2: ranks
%     3: total_blocks
%     4: allocated_blocks
%     5: active_blocks
%     6: cth
%     7: viz
%     8: viz_sync_md
%     9: viz_sync_data
%    10: viz_rpc
%    11: viz_wait
%--------------------------------------------------- 
cycle,	 ranks,	 total_blocks,	 allocated_blocks,	 active_blocks,	 cth,	 viz,	 viz_sync_md,	 viz_sync_data,	 viz_rpc,	 viz_wait
0.00000e+00,	3.27680e+04,	3.27680e+06,	1.49887e+06,	1.44658e+06,	0.00000e+00,	1.29173e+01,	3.95695e+00,	8.95784e+00,	1.72806e-03,	7.35044e-04
1.00000e+01,	3.27680e+04,	3.27680e+06,	1.49887e+06,	1.44658e+06,	2.34095e+01,	8.89163e+01,	2.50063e-01,	7.26099e+00,	1.76191e-03,	8.14035e+01
2.00000e+01,	3.27680e+04,	3.27680e+06,	1.49887e+06,	1.44658e+06,	2.30917e+01,	8.59379e+01,	2.55388e-01,	7.29753e+00,	1.81913e-03,	7.83832e+01
3.00000e+01,	3.27680e+04,	3.27680e+06,	1.49882e+06,	1.44655e+06,	2.32703e+01,	8.51852e+01,	2.56710e-01,	7.48122e+00,	1.73402e-03,	7.74455e+01
4.00000e+01,	3.27680e+04,	3.27680e+06,	1.49882e+06,	1.44657e+06,	2.24211e+01,	8.03269e+01,	2.56001e-01,	7.33849e+00,	1.74809e-03,	7.27306e+01
5.00000e+01,	3.27680e+04,	3.27680e+06,	1.49883e+06,	1.44658e+06,	2.27173e+01,	7.92801e+01,	2.57946e-01,	7.46213e+00,	2.38395e-03,	7.15577e+01
6.00000e+01,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44653e+06,	2.33449e+01,	5.57907e+01,	2.61364e-01,	7.42065e+00,	1.72997e-03,	4.81070e+01
7.00000e+01,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44655e+06,	2.28676e+01,	7.79740e+01,	2.58187e-01,	7.37187e+00,	1.74713e-03,	7.03422e+01
8.00000e+01,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44656e+06,	2.25870e+01,	7.82582e+01,	2.56460e-01,	7.45520e+00,	1.79100e-03,	7.05447e+01
9.00000e+01,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44656e+06,	2.26909e+01,	7.83344e+01,	2.57266e-01,	7.41542e+00,	7.98583e-03,	7.06537e+01
1.00000e+02,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44656e+06,	2.26296e+01,	7.77411e+01,	2.55998e-01,	7.43339e+00,	1.73211e-03,	7.00500e+01
1.10000e+02,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44656e+06,	2.31555e+01,	7.76234e+01,	2.56998e-01,	7.38511e+00,	2.22707e-03,	6.99791e+01
1.20000e+02,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44657e+06,	2.28649e+01,	7.81745e+01,	2.55874e-01,	7.30926e+00,	1.73593e-03,	7.06076e+01
1.30000e+02,	3.27680e+04,	3.27680e+06,	1.49877e+06,	1.44658e+06,	2.34610e+01,	7.73787e+01,	2.56391e-01,	7.46763e+00,	1.84298e-03,	6.96529e+01
1.40000e+02,	3.27680e+04,	3.27680e+06,	1.49876e+06,	1.44657e+06,	2.32391e+01,	7.81018e+01,	2.56203e-01,	7.30515e+00,	1.75714e-03,	7.05387e+01
1.50000e+02,	3.27680e+04,	3.27680e+06,	1.49876e+06,	1.44658e+06,	2.31936e+01,	7.83465e+01,	2.61424e-01,	7.36320e+00,	1.74403e-03,	7.07202e+01
1.60000e+02,	3.27680e+04,	3.27680e+06,	1.49876e+06,	1.44659e+06,	2.26121e+01,	9.83234e+01,	2.55868e-01,	7.39130e+00,	1.73116e-03,	9.06745e+01
