Function  , sum  , mean  , min  , max  
MPI_Allgather , 5.988287E9 , 81221.34060329861 , 8464.0 , 287683.0
MPI_Barrier , 1.622856412E12 , 4831770.472084603 , 8597.0 , 1.0105E8
MPI_Barrier , 9.34118E11 , 1.14028076171875E8 , 9.87635E7 , 1.18998E8
MPI_Bcast , 1.0227386E10 , 89175.72893415179 , 8011.0 , 1654960.0
MPI_Bcast , 1.05365E11 , 1.28619384765625E7 , 8698.0 , 4.21825E7
MPI_Bcast , 2.998727E9 , 36605.55419921875 , 9045.0 , 363335.0
MPI_Finalize , 3.90081E9 , 476173.095703125 , 93860.0 , 838319.0
MPI_Recv , 1.26907699E11 , 360271.2203624637 , 8113.0 , 1.56606E7
MPI_Reduce_scatter , 1.8307779E10 , 372472.71728515625 , 10005.0 , 1342560.0
MPI_Send , 8.12611053E11 , 2755435.6994628906 , 10006.0 , 2.533E7
MPI_Type_commit , 3.378046E9 , 25772.445678710938 , 8114.0 , 203615.0
MPI_Type_commit , 5.50956E8 , 22418.45703125 , 11680.0 , 204158.0
amrini_ , 7.85832E11 , 9.59267578125E7 , 9.54451E7 , 9.59516E7
cth , 1.50384E13 , 1.8357421875E9 , 1.83435E9 , 1.848E9
initvtkCoProcessorPython , 1.15697E9 , 141231.689453125 , 3178950.0 , 3.59999E7
pvspy_fil , 7.63469E12 , 9.31968994140625E8 , 9.31594E8 , 9.32832E8
pvspy_stb , 2.96619E8 , 36208.3740234375 , 8471.0 , 122528.0
real_initvtkCoProcessorPython(char const *) , 1.12605E9 , 137457.275390625 , 3178950.0 , 3.59999E7
spy_file_out , 9.43057E11 , 1.151192626953125E8 , 1.14258E8 , 1.20242E8
