%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e657047.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.324794 ,  37.317969 ,  48.368126 ,  3.78811888269252 
% PVSPY_VIZ_TIMINGS ,  2.37720144 ,  2.162597 ,  3.802747 ,  0.307621704723424 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.317969,2.211232
20,37.402265,2.198522
30,37.467178,2.183628
40,37.380339,2.208003
50,37.392953,2.181446
60,37.537021,2.195341
70,38.719253,2.179779
80,38.05779,2.171054
90,37.564146,2.191354
100,37.663755,2.162806
110,37.703495,2.183213
120,37.733526,2.184109
130,37.720918,2.162597
140,37.85163,2.186413
150,38.089732,2.172116
160,38.679891,2.174119
170,38.632206,2.183001
180,39.080264,2.173067
190,39.361463,2.162791
200,42.427988,2.3277
210,44.50508,2.305775
220,44.058521,2.316366
230,43.793075,2.305441
240,44.116165,2.3309
250,44.421176,2.316124
260,44.870898,2.30923
270,44.988256,2.309741
280,44.068612,2.297069
290,44.287455,2.294862
300,45.299288,2.323969
310,43.817772,2.308048
320,44.207298,2.341658
330,44.537397,2.364462
340,43.668244,2.354931
350,43.472083,2.337815
360,43.757753,2.355906
370,43.057262,2.307112
380,42.577956,2.301229
390,42.439848,2.30727
400,42.601099,2.321736
410,43.985729,3.065099
420,47.272813,2.893996
430,46.912288,2.882577
440,47.766764,2.897549
450,47.493813,2.916226
460,47.432937,2.844169
470,48.027551,3.802747
480,48.349049,2.544959
490,48.30161,2.413904
500,48.368126,2.396911
