%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e727038.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.77021962 ,  20.417873 ,  36.848023 ,  2.64188072578096 
% PVSPY_VIZ_TIMINGS ,  9.72404068 ,  7.752736 ,  23.047191 ,  2.80906908701263 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.187898,9.143438
20,21.872514,9.922424
30,23.484364,8.9799
40,24.430867,9.149314
50,21.567703,9.304082
60,21.390637,9.10106
70,24.219979,8.861352
80,21.382577,8.887687
90,21.277213,9.930141
100,21.188148,9.106678
110,21.402749,8.99166
120,22.937848,9.34555
130,21.059803,9.012399
140,23.095117,9.236204
150,21.682927,8.811055
160,20.425609,8.919453
170,23.437406,8.642188
180,20.417873,8.684453
190,20.769537,9.262051
200,20.782586,8.713398
210,21.378804,8.728673
220,21.648888,9.121037
230,20.444015,8.985686
240,24.355288,8.64075
250,20.948827,9.065807
260,20.779353,10.22355
270,20.778862,8.951248
280,21.355568,9.022183
290,21.99146,8.8089
300,21.317739,8.779633
310,23.620788,10.089654
320,21.589656,9.045964
330,21.656748,8.645814
340,22.369102,8.632738
350,21.673844,8.847506
360,22.89649,9.204052
370,21.62744,8.678134
380,24.297738,9.598141
390,22.637052,8.767185
400,21.92098,13.885987
410,27.708055,9.319777
420,25.794864,9.492336
430,25.976392,9.276901
440,26.505862,9.535013
450,23.676858,9.086908
460,23.223449,8.167938
470,23.93209,10.360501
480,36.848023,22.435604
490,24.55982,23.047191
500,22.983571,7.752736
