Function  , sum  , mean  , min  , max  
MPI_Allgather , 1288370.0 , 10065.390625 , 8426.0 , 12347.0
MPI_Allgather , 1.68815E7 , 131886.71875 , 59879.0 , 215583.0
MPI_Allgatherv , 1.75309E9 , 1.3696015625E7 , 1.28881E7 , 1.41435E7
MPI_Allreduce , 4061160.0 , 31727.8125 , 21367.0 , 34746.0
MPI_Barrier , 2.966233224E10 , 2.8967121328125E7 , 11812.0 , 1.65513E8
MPI_Bcast , 2.132E7 , 166562.5 , 11378.0 , 672801.0
MPI_Gather , 2173480.0 , 16980.3125 , 9613.0 , 115938.0
MPI_Isend , 1.03897E8 , 811695.3125 , 11644.0 , 3004570.0
nssi_service_start , 1.17672E11 , 9.193125E8 , 9.14457E8 , 9.3087E8
pvspy_fil , 5.43994E8 , 4249953.125 , 3896520.0 , 4453630.0
pvspy_fil_srvr__FUlPC11NNTI_peer_tPC14pvspy_fil_argsPC13NNTI_buffer_tT4 , 5.44178E8 , 4251390.625 , 3896520.0 , 4453630.0
pvspy_fin , 4874080.0 , 38078.75 , 30404.0 , 44843.0
pvspy_fin_srvr__FUlPC11NNTI_peer_tPCiPC13NNTI_buffer_tT4 , 9007930.0 , 70374.453125 , 30404.0 , 78511.0
pvspy_scx , 5568480.0 , 43503.75 , 9046.0 , 157954.0
pvspy_smx , 1.19477E7 , 93341.40625 , 27934.0 , 248754.0
pvspy_stm_srvr__FUlPC11NNTI_peer_tPC14pvspy_stm_argsPC13NNTI_buffer_tT4 , 1376930.0 , 10757.265625 , 8426.0 , 13444.0
pvspy_sync_data_srvr__FUlPC11NNTI_peer_tPC15pvspy_sync_argsPC13NNTI_buffer_tT4 , 3.26813E8 , 2553226.5625 , 16844.0 , 8904960.0
pvspy_sync_metadata_srvr__FUlPC11NNTI_peer_tPC24pvspy_sync_metadata_argsPC13NNTI_buffer_tT4 , 3.379E8 , 2639843.75 , 1709790.0 , 3812200.0
pvspy_viz , 1.16357E11 , 9.090390625E8 , 9.07582E8 , 9.16354E8
pvspy_viz_srvr__FUlPC11NNTI_peer_tPC14pvspy_viz_argsPC13NNTI_buffer_tT4 , 1.16451E11 , 9.097734375E8 , 9.08311E8 , 9.16868E8
vtkAMRDualGridHelper::AddBlock(int, vtkImageData *) , 6.1458E9 , 4.80140625E7 , 7852050.0 , 1.06531E8
vtkAMRDualGridHelper::AssignBlockSharedRegions(vtkAMRDualGridHelperBlock *, int, int, int, int) , 2.74865E10 , 2.1473828125E8 , 2.10627E8 , 2.31836E8
