Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.4498056E8 , 20878.536866359445 , 9038.0 , 143132.0
MPI_Allgather , 1.27738E9 , 1287681.4516129033 , 1303540.0 , 1318630.0
MPI_Allreduce , 2.666822E7 , 13441.64314516129 , 9716.0 , 47923.0
MPI_Allreduce , 2.1801019E8 , 73256.1122311828 , 9067.0 , 239084.0
MPI_Allreduce , 7.91466E7 , 39892.43951612903 , 11477.0 , 107932.0
MPI_Allreduce , 8.956835E7 , 30096.891801075268 , 8071.0 , 129501.0
MPI_Allreduce , 2.343661E7 , 11812.807459677419 , 8805.0 , 70853.0
MPI_Allreduce , 1.9214484E8 , 27670.627880184333 , 8705.0 , 165793.0
MPI_Allreduce , 3.261845E7 , 10960.50067204301 , 8839.0 , 59942.0
MPI_Allreduce , 2.29868E7 , 23172.177419354837 , 9344.0 , 83726.0
MPI_Barrier , 2.64802E9 , 2669375.0 , 8917.0 , 3021710.0
MPI_Barrier , 1.9762E7 , 19921.370967741936 , 11247.0 , 23996.0
MPI_Barrier , 4.32787E7 , 43627.721774193546 , 23981.0 , 47977.0
MPI_Barrier , 9.59506E7 , 96724.39516129032 , 8285.0 , 227886.0
MPI_Barrier , 3.31587E8 , 334261.0887096774 , 8846.0 , 694870.0
MPI_Barrier , 1.41301E7 , 14244.052419354839 , 9958.0 , 71975.0
MPI_Barrier , 8.47813E9 , 8546502.016129032 , 1509740.0 , 1.64881E7
MPI_Barrier , 2.95138E10 , 2.975181451612903E7 , 8663720.0 , 3.34504E8
MPI_Barrier , 9.24874E9 , 9323326.612903226 , 23073.0 , 9487350.0
MPI_Barrier , 5.03841E7 , 50790.42338709677 , 47848.0 , 59973.0
MPI_Bcast , 2.20355E8 , 222132.0564516129 , 11980.0 , 2037930.0
MPI_Bcast , 6.48947E7 , 32709.022177419356 , 8084.0 , 63487.0
MPI_Comm_dup , 1.35605E7 , 13669.858870967742 , 9044.0 , 59972.0
MPI_Comm_split , 7.07744E7 , 35672.58064516129 , 10232.0 , 107804.0
MPI_Comm_split , 2.27824E7 , 22966.129032258064 , 8613.0 , 36026.0
MPI_Isend , 8.7337E7 , 14673.555107526881 , 10015.0 , 143502.0
MPI_Recv , 1.561821522E10 , 253938.20271852237 , 8178.0 , 1.86193E7
MPI_Reduce_scatter , 7.74866E7 , 15622.298387096775 , 9862.0 , 83814.0
MPI_Scan , 1.20694E7 , 12166.733870967742 , 9339.0 , 58485.0
MPI_Scan , 1.33446E7 , 13452.217741935483 , 8819.0 , 70948.0
MPI_Send , 1.1032425486E11 , 2366254.6083562113 , 8206.0 , 2.5443E7
MPI_Type_struct , 4.18104E7 , 14049.193548387097 , 11683.0 , 83690.0
MPI_Type_struct , 1.04725E7 , 10556.95564516129 , 11971.0 , 84033.0
amrini_ , 8.26048E10 , 8.327096774193548E7 , 8.32356E7 , 8.32923E7
cth , 8.29822E11 , 8.365141129032258E8 , 8.12242E8 , 1.14109E9
pvspy_fil , 2.69542E9 , 2717157.2580645164 , 21056.0 , 3070610.0
pvspy_fin , 9.29913E9 , 9374122.983870968 , 23073.0 , 9535330.0
pvspy_scf , 4.33027E7 , 43651.915322580644 , 23983.0 , 47977.0
pvspy_stm , 1.299E9 , 1309475.8064516129 , 1322520.0 , 1342540.0
pvspy_viz , 3.97643E10 , 4.0084979838709675E7 , 1.59631E7 , 3.43143E8
pvspy_viz_sync_data , 3.06093E10 , 3.085614919354839E7 , 9774520.0 , 3.35456E8
pvspy_viz_sync_metadata , 8.5045E9 , 8573084.677419355 , 1533750.0 , 1.65001E7
pvspy_viz_wait , 3.31971E8 , 334648.18548387097 , 8870.0 , 694870.0
