%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  24.88452972 ,  22.038462 ,  31.027467 ,  2.77067910952301 
% PVSPY_VIZ_TIMINGS ,  8.48121938 ,  8.13997 ,  9.537472 ,  0.286494313530481 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,22.043154,8.628838
20,22.090969,8.481474
30,22.189368,8.352619
40,22.038462,8.477854
50,22.099154,8.26072
60,22.147708,8.359386
70,22.964884,8.384727
80,22.682906,8.262388
90,22.180013,8.325793
100,22.277138,8.265367
110,22.254003,8.316628
120,22.320807,8.34312
130,22.30602,8.296138
140,22.248237,8.388677
150,22.593737,8.29978
160,22.962095,8.294052
170,22.779141,8.237333
180,23.141717,8.278075
190,23.128109,8.401129
200,23.417478,8.238038
210,23.539236,8.285872
220,23.549743,8.278868
230,23.71191,8.224531
240,23.882939,8.321207
250,23.96287,8.331282
260,24.178325,8.250997
270,24.502282,8.279275
280,24.059087,8.270621
290,24.155411,8.396493
300,25.02548,8.26754
310,24.480074,8.226108
320,24.823512,8.13997
330,25.195566,8.235746
340,28.047036,9.537472
350,28.165023,8.909651
360,27.263809,9.016184
370,26.706453,8.880657
380,26.33999,8.92716
390,26.161835,9.023657
400,26.413174,8.912835
410,26.375926,8.810498
420,26.271505,8.764119
430,25.928825,8.749169
440,27.643489,8.753705
450,30.398948,8.638091
460,30.38334,8.65886
470,30.772975,8.622246
480,31.027467,8.529053
490,30.698569,8.412418
500,30.696587,8.514548
