%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e739775.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  81.86791682 ,  78.543091 ,  91.302898 ,  3.79769520201376 
% PVSPY_VIZ_TIMINGS ,  23.65190276 ,  17.889716 ,  32.167783 ,  3.70394082296828 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,79.164896,30.567711
20,79.019001,32.167783
30,81.512917,28.91323
40,78.543091,29.838983
50,79.076698,27.447783
60,79.425587,20.129747
70,78.655067,27.925571
80,78.720812,28.718168
90,78.910806,27.011919
100,80.497149,25.74379
110,78.735352,26.70941
120,78.84208,26.401184
130,79.083069,27.422624
140,79.46596,26.184919
150,79.197182,25.433435
160,78.775792,25.722175
170,82.447276,23.496895
180,80.998136,23.673743
190,79.140746,26.22775
200,79.134212,26.686482
210,79.227706,27.997366
220,80.997232,24.246943
230,80.992395,20.405303
240,79.282454,23.512873
250,79.309005,24.539753
260,80.124355,21.761983
270,79.907092,24.144415
280,80.435107,20.937883
290,79.798786,22.729682
300,79.636089,22.512474
310,80.221641,22.242252
320,81.213877,21.243384
330,80.378013,22.0158
340,80.563779,22.86656
350,80.842412,21.05346
360,82.257161,19.257181
370,81.27332,21.212779
380,81.837899,21.815076
390,81.149384,22.207447
400,88.627455,18.18873
410,89.192188,17.889716
420,87.206191,25.591067
430,85.803032,26.477589
440,89.394425,20.222736
450,91.302898,19.470293
460,87.172989,18.495267
470,88.290227,18.177502
480,90.140934,18.197224
490,88.93937,18.040507
500,88.532596,18.718591
