Function  , sum  , mean  , min  , max  
MPI_Allgather , 6.332512E9 , 154602.34375 , 22416.0 , 419102.0
MPI_Barrier , 5.503092582E12 , 1.5994386457170758E7 , 10383.0 , 3.2853E8
MPI_Barrier , 9.98639E11 , 1.219041748046875E8 , 1.13212E8 , 1.48377E8
MPI_Bcast , 5.94551E9 , 181442.56591796875 , 8027.0 , 399410.0
MPI_Bcast , 6.89892E10 , 8421533.203125 , 9694.0 , 3.13202E7
MPI_Bcast , 2.538254E9 , 154922.7294921875 , 11991.0 , 803368.0
MPI_Finalize , 3.57027E9 , 435823.974609375 , 47543.0 , 793393.0
MPI_Recv , 5.97835743E11 , 1779951.1212604803 , 8044.0 , 8.95571E7
MPI_Reduce_scatter , 2.784057E10 , 485501.01143973216 , 11405.0 , 1663890.0
MPI_Send , 2.907442787E12 , 8253777.897324673 , 10386.0 , 1.15699E8
MPI_Type_commit , 9.136396E9 , 69705.16967773438 , 10311.0 , 430276.0
MPI_Type_commit , 7.57333E8 , 46223.93798828125 , 11834.0 , 216628.0
amrini_ , 1.92788E12 , 2.353369140625E8 , 2.35216E8 , 2.35369E8
cth , 3.3537E13 , 4.0938720703125E9 , 4.09192E9 , 4.10131E9
initvtkCoProcessorPython , 5.54907E8 , 67737.6708984375 , 204482.0 , 1.7436E7
pvspy_fil , 2.27786E12 , 2.7805908203125E8 , 2.67329E8 , 2.81088E8
pvspy_stb , 8.69287E8 , 106114.1357421875 , 11537.0 , 326114.0
spy_file_out , 1.02425E12 , 1.25030517578125E8 , 1.16905E8 , 1.51994E8
