Function  , sum  , mean  , min  , max  
MPI_Allgather , 3.2899018E10 , 200799.67041015625 , 9034.0 , 1219000.0
MPI_Barrier , 1.2538707337E13 , 1.822147527349563E7 , 8407.0 , 2.50377E8
MPI_Barrier , 1.53157E13 , 9.34796142578125E8 , 8.93964E8 , 9.49186E8
MPI_Bcast , 1.4519936E10 , 177245.3125 , 8019.0 , 3322200.0
MPI_Bcast , 2.57471E11 , 1.571478271484375E7 , 8714.0 , 6.72293E7
MPI_Bcast , 3.66742E9 , 111920.7763671875 , 11147.0 , 419564.0
MPI_Finalize , 1.40318E10 , 856433.10546875 , 361693.0 , 1229360.0
MPI_Recv , 7.98012465E11 , 1014725.3227233887 , 8064.0 , 5.19175E7
MPI_Reduce_scatter , 1.23121608E11 , 834971.8424479166 , 11969.0 , 4727750.0
MPI_Send , 3.816400257E12 , 5417083.395314771 , 8965.0 , 7.19064E7
MPI_Type_commit , 9.858193E9 , 54699.66819069602 , 10298.0 , 370042.0
amrini_ , 2.94716E12 , 1.7988037109375E8 , 1.79823E8 , 1.79908E8
cth , 6.75518E13 , 4.12303466796875E9 , 4.11807E9 , 4.1468E9
initvtkCoProcessorPython , 3.44175E9 , 210067.7490234375 , 9639700.0 , 4.03679E7
pvspy_fil , 1.13468E13 , 6.925537109375E8 , 6.85044E8 , 6.93392E8
pvspy_stb , 8.16007E8 , 49805.11474609375 , 8645.0 , 163139.0
real_initvtkCoProcessorPython(char const *) , 3.44175E9 , 210067.7490234375 , 9639700.0 , 4.03679E7
spy_file_out , 1.53468E13 , 9.366943359375E8 , 9.32867E8 , 9.51215E8
