Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.3935716E8 , 20068.715437788018 , 8663.0 , 119223.0
MPI_Allgather , 4.9405E10 , 4.980342741935484E7 , 175640.0 , 5.06092E7
MPI_Allreduce , 1.08364E7 , 10923.790322580646 , 9373.0 , 23900.0
MPI_Allreduce , 1.674274E8 , 56259.20698924731 , 9737.0 , 203177.0
MPI_Allreduce , 3.57332E7 , 18010.685483870966 , 8970.0 , 59967.0
MPI_Allreduce , 1.78939E7 , 18038.20564516129 , 9537.0 , 71956.0
MPI_Allreduce , 1.6187148E8 , 23310.985023041474 , 8287.0 , 139591.0
MPI_Allreduce , 8.35856E7 , 42129.83870967742 , 9546.0 , 142869.0
MPI_Allreduce , 1.998688E7 , 10074.032258064517 , 8944.0 , 59954.0
MPI_Allreduce , 1.83736E7 , 18521.774193548386 , 10091.0 , 83930.0
MPI_Barrier , 2.30368E9 , 2322258.064516129 , 9112.0 , 3034660.0
MPI_Barrier , 2.15933E7 , 21767.439516129034 , 10203.0 , 23994.0
MPI_Barrier , 4.12879E7 , 41620.86693548387 , 23927.0 , 47976.0
MPI_Barrier , 8.87703E7 , 89486.18951612903 , 11993.0 , 203888.0
MPI_Barrier , 3.09904E8 , 312403.22580645164 , 11992.0 , 670951.0
MPI_Barrier , 1.33005E7 , 13407.762096774193 , 11845.0 , 59973.0
MPI_Barrier , 8.42877E9 , 8496743.951612903 , 1260270.0 , 1.68226E7
MPI_Barrier , 2.6593E10 , 2.6807459677419353E7 , 9602080.0 , 3.3598E8
MPI_Barrier , 9.3154E9 , 9390524.193548387 , 20772.0 , 9563030.0
MPI_Barrier , 5.10594E7 , 51471.16935483871 , 47958.0 , 59972.0
MPI_Bcast , 1.74696E7 , 17610.483870967742 , 8069.0 , 189336.0
MPI_Bcast , 2.1709E8 , 218840.7258064516 , 11984.0 , 2037800.0
MPI_Bcast , 3.600362E8 , 72587.94354838709 , 8019.0 , 366287.0
MPI_Comm_split , 7.05536E7 , 35561.290322580644 , 10800.0 , 119356.0
MPI_Comm_split , 8.38202E7 , 84496.16935483871 , 8114.0 , 212460.0
MPI_Isend , 8.33154E7 , 16797.459677419356 , 10408.0 , 132150.0
MPI_Recv , 1.538276574E10 , 272049.47898981324 , 8178.0 , 1.87192E7
MPI_Reduce_scatter , 6.82707E7 , 17205.31754032258 , 9219.0 , 71930.0
MPI_Scan , 9862580.0 , 9942.116935483871 , 11288.0 , 47970.0
MPI_Send , 1.0997215096E11 , 2463533.847670251 , 8426.0 , 2.50611E7
MPI_Type_struct , 2.97729E7 , 15006.502016129032 , 11831.0 , 95846.0
MPI_Type_struct , 1.11489E7 , 11238.810483870968 , 11972.0 , 85647.0
amrini_ , 8.32125E10 , 8.38835685483871E7 , 8.38632E7 , 8.39044E7
cth , 8.70711E11 , 8.777328629032258E8 , 8.09576E8 , 1.19381E9
pvspy_fil , 2.44283E9 , 2462530.2419354836 , 11470.0 , 3237280.0
pvspy_fin , 9.36646E9 , 9441995.967741935 , 20772.0 , 9611000.0
pvspy_scf , 4.12999E7 , 41632.96370967742 , 23927.0 , 47976.0
pvspy_stm , 4.94287E10 , 4.9827318548387095E7 , 175640.0 , 5.06342E7
pvspy_viz , 3.67612E10 , 3.705766129032258E7 , 1.82452E7 , 3.50408E8
pvspy_viz_sync_data , 2.76893E10 , 2.791260080645161E7 , 1.07053E7 , 3.37081E8
pvspy_viz_sync_metadata , 8.45358E9 , 8521754.032258065 , 1284270.0 , 1.68226E7
pvspy_viz_wait , 3.10348E8 , 312850.8064516129 , 11992.0 , 670951.0
