%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e670534.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.88855478 ,  20.015611 ,  28.973512 ,  2.63225632786161 
% PVSPY_VIZ_TIMINGS ,  8.3660833 ,  8.186635 ,  8.955158 ,  0.123271628834705 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.361681,8.287711
20,20.053968,8.328801
30,20.076111,8.455696
40,20.015611,8.667002
50,20.073983,8.655631
60,20.234799,8.448693
70,21.029756,8.326722
80,20.524141,8.451232
90,20.195934,8.346295
100,20.392854,8.273946
110,20.339947,8.254515
120,20.441256,8.32342
130,20.347181,8.320423
140,20.509106,8.287918
150,20.698488,8.433231
160,21.083218,8.298782
170,21.14333,8.332709
180,21.424783,8.426339
190,21.588274,8.390339
200,21.988266,8.335975
210,22.058904,8.347409
220,22.263449,8.352169
230,22.43219,8.368573
240,22.696919,8.345405
250,22.726288,8.379905
260,22.803105,8.347744
270,23.136444,8.300292
280,22.709409,8.348033
290,22.771245,8.249872
300,23.529913,8.271176
310,23.016568,8.280143
320,23.159974,8.277189
330,23.262221,8.316194
340,23.281875,8.340282
350,23.070171,8.239469
360,23.704512,8.357899
370,23.441328,8.360815
380,23.258619,8.423375
390,23.158948,8.360458
400,23.379725,8.38895
410,23.55072,8.267867
420,23.740338,8.306806
430,23.512601,8.281223
440,27.999665,8.955158
450,28.708383,8.497375
460,28.025785,8.411406
470,28.654764,8.431227
480,28.961368,8.335285
490,28.916109,8.330451
500,28.973512,8.186635
