%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e739802.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.9338363 ,  20.05165 ,  29.143575 ,  2.66645855139757 
% PVSPY_VIZ_TIMINGS ,  8.66336438 ,  8.454161 ,  9.169159 ,  0.116121146264367 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.485573,8.454161
20,20.094543,8.66413
30,20.138868,8.601371
40,20.05165,8.885609
50,20.193591,8.903601
60,20.210614,8.605774
70,21.247677,8.606733
80,20.854946,8.700325
90,20.144833,8.699317
100,20.362268,8.787397
110,20.621837,8.615261
120,20.371301,8.62709
130,20.351898,8.579058
140,20.428311,8.644817
150,20.69718,8.65327
160,21.09167,8.560951
170,21.13656,8.631025
180,21.59064,8.73594
190,21.519263,8.606675
200,21.985588,8.605776
210,22.082849,8.601343
220,22.267034,8.612409
230,22.517118,8.678812
240,22.700137,8.623519
250,22.800587,8.601748
260,22.926111,8.672209
270,23.203276,8.672862
280,22.795511,8.851846
290,22.821107,8.660681
300,23.622023,8.754137
310,23.064829,8.632903
320,23.563111,8.784093
330,23.302676,8.557858
340,23.291348,8.73248
350,23.13417,8.663838
360,23.720011,8.708542
370,23.534631,8.643986
380,23.277572,8.709169
390,23.260936,8.671647
400,23.411954,8.639776
410,23.549818,8.640275
420,23.748423,8.706806
430,23.511617,8.600953
440,28.503607,9.169159
450,28.226186,8.70197
460,28.164384,8.622742
470,28.782224,8.575041
480,29.143575,8.483697
490,29.07473,8.470221
500,29.111449,8.555216
