%  ./pipe-7-32768   ./pipe-7-32768/extracted_timings-e653665.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.8410753 ,  22.466944 ,  29.515751 ,  1.81548566478979 
% PVSPY_VIZ_TIMINGS ,  12.6156036 ,  12.280321 ,  13.083359 ,  0.146898143781912 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,23.036042,12.604513
20,23.273031,12.587311
30,23.236959,12.664957
40,22.809008,12.650269
50,22.820498,12.412978
60,23.317289,12.6959
70,22.699826,12.694194
80,22.724426,12.667645
90,22.846001,12.595661
100,22.593276,12.536888
110,22.786005,12.581278
120,22.848919,12.634785
130,22.7848,12.594264
140,23.133414,12.560441
150,23.465092,12.720492
160,22.692714,12.643091
170,25.618224,12.5702
180,23.630118,12.621474
190,22.926382,12.652511
200,22.594424,12.582194
210,22.866695,12.569826
220,23.86792,12.52667
230,24.122312,12.611619
240,22.985779,12.468038
250,22.62239,12.517223
260,22.479851,12.592019
270,22.707865,12.623139
280,22.466944,12.620501
290,22.565231,12.547754
300,22.754337,12.590288
310,22.550736,12.753532
320,22.636233,12.564562
330,22.698013,13.083359
340,22.661186,12.561342
350,22.766701,12.595358
360,22.987831,12.461095
370,22.873348,12.652609
380,23.707441,12.574883
390,23.172529,12.509309
400,23.77903,12.738341
410,27.806934,12.630222
420,27.370647,12.472467
430,25.020674,12.304371
440,25.848901,12.280321
450,29.515751,12.74232
460,27.93882,13.070214
470,26.074726,12.89845
480,26.05842,12.889294
490,27.918572,12.559859
500,27.3915,12.500149
