%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  96.88100358 ,  92.988933 ,  103.989544 ,  3.13080394872999 
% PVSPY_VIZ_TIMINGS ,  9.11794608 ,  8.853863 ,  9.317323 ,  0.114086661694546 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,93.101679,9.166359
20,93.069899,9.282927
30,93.116612,9.283771
40,93.012653,9.317323
50,93.10686,9.305728
60,93.19033,9.144236
70,95.509944,9.095739
80,94.220829,9.316568
90,92.988933,9.163612
100,93.179957,9.282191
110,93.140252,8.996232
120,93.347545,9.016619
130,93.178859,9.266665
140,93.232192,9.201214
150,93.509899,9.085207
160,94.350157,9.212028
170,94.069532,9.299705
180,94.474032,9.23742
190,94.706818,9.140957
200,95.740848,9.085353
210,96.52716,9.175546
220,96.627191,9.296955
230,96.447053,9.05839
240,96.880807,9.12937
250,97.194056,9.024731
260,97.808479,9.058354
270,98.634197,9.044335
280,97.270437,9.097742
290,97.420593,9.008618
300,99.713436,9.069717
310,97.97562,9.123703
320,98.480739,9.070829
330,98.600901,9.121787
340,98.515866,9.102604
350,97.850521,9.107611
360,99.038595,9.184041
370,98.313073,9.092339
380,97.894009,8.935208
390,97.520662,9.134264
400,98.23814,9.010776
410,98.59621,9.033147
420,99.143911,8.939565
430,98.803671,9.040256
440,100.343022,9.122601
450,100.824073,9.189175
460,101.459161,8.888709
470,102.51074,9.057621
480,103.59452,8.853863
490,103.585962,9.031463
500,103.989544,8.99413
