%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.51085172 ,  11.550904 ,  17.855706 ,  1.42567387078 
% PVSPY_VIZ_TIMINGS ,  31.00565986 ,  27.844683 ,  34.032674 ,  1.15130816232009 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,11.558963,34.032674
20,11.936644,32.701393
30,11.882352,32.800831
40,11.792365,32.7072
50,11.767306,32.913949
60,11.885512,32.006216
70,12.080654,32.123129
80,11.876135,32.045684
90,11.98112,32.230996
100,11.871413,31.780144
110,11.868234,31.932573
120,12.298428,31.370407
130,11.877019,31.496955
140,12.760003,30.67623
150,11.819239,31.350368
160,11.550904,31.435624
170,11.590379,31.606044
180,11.708676,31.425952
190,11.927152,31.057065
200,11.653708,31.537708
210,11.826161,31.094932
220,11.739544,31.427189
230,11.723486,31.285098
240,12.03061,31.182089
250,11.910964,31.246831
260,12.405678,30.580078
270,11.948088,30.652006
280,11.96234,30.876066
290,12.183175,30.699605
300,12.19343,30.717376
310,12.171566,30.472006
320,11.975424,30.861741
330,12.73691,29.786797
340,12.041261,30.863885
350,12.319123,30.378587
360,12.411465,30.341114
370,12.207072,30.67001
380,12.422851,30.512777
390,12.716537,30.159341
400,12.586102,30.135671
410,12.716743,30.096554
420,12.444396,30.429145
430,12.204823,30.616923
440,12.554273,29.981835
450,12.66331,30.241667
460,13.391955,31.131311
470,17.855706,30.545012
480,17.512466,27.844683
490,16.50317,28.091341
500,16.497751,28.130181
