%--------------------------------------------------- 
% Timings: Wed Jan  2 19:30:03 2013
%Client Output Timings
% Column IDS:
%     1: cycle
%     2: ranks
%     3: total_blocks
%     4: allocated_blocks
%     5: active_blocks
%     6: cth
%     7: viz
%     8: viz_sync_md
%     9: viz_sync_data
%    10: viz_rpc
%    11: viz_wait
%--------------------------------------------------- 
cycle,	 ranks,	 total_blocks,	 allocated_blocks,	 active_blocks,	 cth,	 viz,	 viz_sync_md,	 viz_sync_data,	 viz_rpc,	 viz_wait
0.00000e+00,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07712e+05,	0.00000e+00,	3.23767e+01,	1.26194e+01,	1.97554e+01,	1.70207e-03,	2.03133e-04
1.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07725e+05,	1.22417e+01,	5.96622e+01,	2.10427e+00,	2.16493e+01,	1.72806e-03,	3.59069e+01
2.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07725e+05,	1.21289e+01,	5.79708e+01,	2.13276e+00,	2.18820e+01,	1.72091e-03,	3.39543e+01
3.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07727e+05,	1.22747e+01,	5.82241e+01,	2.16767e+00,	2.18832e+01,	1.70898e-03,	3.41715e+01
4.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07727e+05,	1.22481e+01,	5.87427e+01,	2.20137e+00,	2.19798e+01,	1.71995e-03,	3.45598e+01
5.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07727e+05,	1.22733e+01,	5.87988e+01,	2.19808e+00,	2.19582e+01,	1.69921e-03,	3.46408e+01
6.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07730e+05,	1.23794e+01,	7.07950e+01,	2.20479e+00,	2.20502e+01,	1.70493e-03,	4.65383e+01
7.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07730e+05,	1.23354e+01,	5.84860e+01,	2.20943e+00,	2.20570e+01,	1.71900e-03,	3.42178e+01
8.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07732e+05,	1.23601e+01,	5.81472e+01,	2.21582e+00,	2.20403e+01,	1.70398e-03,	3.38894e+01
9.00000e+01,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07739e+05,	1.24566e+01,	5.83524e+01,	2.22492e+00,	2.20337e+01,	1.70708e-03,	3.40921e+01
1.00000e+02,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07739e+05,	1.23524e+01,	5.81682e+01,	2.21984e+00,	2.20464e+01,	1.70588e-03,	3.39002e+01
1.10000e+02,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07739e+05,	1.23582e+01,	5.84103e+01,	2.21623e+00,	2.21246e+01,	1.70183e-03,	3.40678e+01
1.20000e+02,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07739e+05,	1.24210e+01,	5.80982e+01,	2.22130e+00,	2.19648e+01,	1.72091e-03,	3.39103e+01
1.30000e+02,	8.19200e+03,	8.19200e+05,	2.18510e+05,	2.07749e+05,	1.23548e+01,	5.82541e+01,	2.21522e+00,	2.20287e+01,	1.72186e-03,	3.40084e+01
1.40000e+02,	8.19200e+03,	8.19200e+05,	2.18426e+05,	2.07687e+05,	1.32532e+01,	5.72945e+01,	2.21824e+00,	2.20349e+01,	1.71494e-03,	3.30397e+01
1.50000e+02,	8.19200e+03,	8.19200e+05,	2.18419e+05,	2.07684e+05,	1.22983e+01,	5.75372e+01,	2.21846e+00,	2.20539e+01,	1.71304e-03,	3.32631e+01
1.60000e+02,	8.19200e+03,	8.19200e+05,	2.18419e+05,	2.07684e+05,	1.20358e+01,	5.78321e+01,	2.21084e+00,	2.20264e+01,	1.73092e-03,	3.35932e+01
