%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e750435.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  70.2588973 ,  65.096047 ,  90.823643 ,  5.07866672239914 
% PVSPY_VIZ_TIMINGS ,  63.33907114 ,  52.701338 ,  67.636231 ,  2.49039805873547 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,66.433908,62.963951
20,67.998936,67.636231
30,69.168653,61.519717
40,70.325813,62.134333
50,69.360501,52.701338
60,71.891344,65.469775
70,68.152293,61.33775
80,68.280406,61.145997
90,90.823643,63.031441
100,69.714992,63.771225
110,70.565972,64.627164
120,66.765965,65.561969
130,67.586282,64.053565
140,67.918889,61.872799
150,67.093802,64.062682
160,66.715285,61.957454
170,69.81271,64.875759
180,68.082634,62.902565
190,66.265707,65.496128
200,65.346287,61.119376
210,66.329399,61.208142
220,68.142695,63.564756
230,68.419495,61.911615
240,66.281164,62.494465
250,65.725513,61.622996
260,65.921597,62.597744
270,65.096047,61.70831
280,65.982658,62.370112
290,65.977992,64.086377
300,68.544851,65.332436
310,65.860758,64.470557
320,66.680472,64.622319
330,66.722275,62.43852
340,67.52509,64.151046
350,67.108048,63.254683
360,67.095768,63.989343
370,67.436791,64.010057
380,72.651336,63.493648
390,74.913165,65.764828
400,75.942866,58.588592
410,77.799176,65.198045
420,75.32433,65.949961
430,73.801868,67.553596
440,76.984917,63.674109
450,79.811632,64.353804
460,75.575038,58.621277
470,76.062241,66.215045
480,78.136431,64.478413
490,76.123886,67.351489
500,76.663344,63.636053
