%  ./failed/pipe-6-04096   ./failed/pipe-6-04096/extracted_timings-e670547.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  21.262139673913 ,  20.303204 ,  22.429421 ,  0.57510519975891 
% PVSPY_VIZ_TIMINGS ,  6.92115345652174 ,  2.3e-05 ,  7.605623 ,  1.04709432459665 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.578818,7.120398
20,20.461427,7.087969
30,21.285604,7.028014
40,20.709992,7.126986
50,20.721079,7.020696
60,21.502894,7.064612
70,21.283601,7.113617
80,21.226803,7.017135
90,21.183251,7.093314
100,21.010952,7.058333
110,21.228984,7.103845
120,20.995928,7.089838
130,21.07414,7.008222
140,22.429421,7.01527
150,20.52919,7.024927
160,20.325011,7.048857
170,20.376549,7.146735
180,20.498648,7.0323
190,21.369666,6.989469
200,20.303204,7.031825
210,20.548931,7.120231
220,21.626529,7.024079
230,20.5641,7.024813
240,21.030201,7.149856
250,21.044579,7.056249
260,21.033982,6.985968
270,21.880806,7.048279
280,21.083279,7.065186
290,20.953609,7.059269
300,21.909463,7.023552
310,21.125742,7.123974
320,20.939956,7.02198
330,21.39697,6.98061
340,21.185779,7.079961
350,22.037168,7.049947
360,21.570368,7.072068
370,21.368899,7.091321
380,21.762715,7.070988
390,22.166231,7.059338
400,21.854623,7.605623
410,22.348603,7.079943
420,21.905373,7.050448
430,21.689012,7.092194
440,21.772604,7.068318
450,22.065121,7.146479
460,22.09862,2.3e-05
