%  ./failed/pipe-7-16384   ./failed/pipe-7-16384/extracted_timings-e670557.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.149496 ,  37.49754 ,  39.013179 ,  0.589727807004455 
% PVSPY_VIZ_TIMINGS ,  59.618762125 ,  36.294671 ,  65.481555 ,  9.57415312310694 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,39.013179,63.005759
20,37.49754,64.973476
30,38.322441,65.481555
40,38.067219,60.208651
50,37.698818,62.543732
60,38.163735,36.294671
70,37.50431,62.801024
80,38.928726,61.641229
