%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  81.2371124 ,  78.017288 ,  89.328756 ,  3.6325667302198 
% PVSPY_VIZ_TIMINGS ,  15.5898522 ,  13.268325 ,  25.86753 ,  2.95118904659666 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,78.276352,25.86753
20,78.106895,25.489288
30,79.014166,22.2098
40,78.017288,18.991719
50,78.789262,17.439534
60,79.501445,13.558239
70,78.166403,17.078672
80,78.164956,16.839465
90,78.349157,16.764612
100,78.319225,17.084877
110,78.27283,17.964418
120,78.4155,16.536712
130,78.346281,17.382186
140,78.830235,15.880101
150,78.500047,16.215476
160,78.359632,15.90411
170,81.833574,13.657096
180,80.647837,13.791409
190,78.851457,17.15666
200,78.767496,15.956616
210,79.031194,15.594907
220,80.827213,13.53237
230,80.976378,13.602713
240,79.01058,13.944847
250,78.873888,13.6784
260,79.041609,13.581938
270,79.324558,13.396197
280,79.339355,13.328203
290,79.551538,13.433564
300,79.875828,13.40281
310,79.811618,13.283185
320,79.940277,13.696001
330,80.346339,13.589922
340,80.319818,13.519088
350,80.499625,13.603136
360,80.644301,13.268325
370,81.213243,13.55284
380,81.711237,13.527493
390,81.330791,13.586384
400,87.336901,14.061923
410,88.201264,13.701629
420,86.342899,20.009024
430,85.712478,19.345363
440,88.522715,15.837375
450,88.335105,16.370566
460,87.077917,13.841844
470,87.327643,13.537129
480,89.328756,14.621132
490,88.125863,13.681557
500,88.344651,13.594225
