%  ./failed/pipe-6-08192   ./failed/pipe-6-08192/extracted_timings-e727039.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  15.0963081 ,  12.630497 ,  23.001429 ,  2.67511413387906 
% PVSPY_VIZ_TIMINGS ,  10.69854724 ,  7.857827 ,  30.332166 ,  3.96815484013244 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,13.886009,9.047027
20,14.529458,9.073152
30,14.176656,9.811464
40,14.825493,8.630204
50,13.793796,8.762576
60,13.715599,9.401688
70,13.683689,8.639647
80,13.706405,8.795515
90,13.556082,9.372609
100,15.033412,14.812066
110,22.92818,10.713901
120,13.648906,8.940642
130,13.384259,9.280486
140,14.208487,8.973291
150,14.666969,8.941825
160,13.955465,9.891732
170,13.017355,8.751301
180,13.287484,8.777009
190,14.296688,8.759835
200,12.630497,8.6295
210,12.724937,8.60284
220,12.696324,9.503554
230,13.186303,8.613698
240,13.152015,8.529706
250,12.928306,8.516117
260,14.113818,8.725934
270,12.85811,15.961578
280,17.935616,30.332166
290,16.605166,9.58889
300,13.139384,10.680004
310,18.669042,16.005586
320,18.124034,15.415508
330,14.902679,10.892112
340,23.001429,18.230753
350,14.245651,16.910095
360,13.441087,8.759779
370,19.23618,14.606693
380,15.367422,16.565182
390,13.764905,9.81041
400,22.496043,14.855229
410,16.033453,8.644453
420,13.264613,8.631082
430,12.951539,9.072821
440,13.307198,8.723067
450,13.494232,8.561333
460,14.649607,9.374895
470,19.385597,8.072605
480,18.022626,8.25502
490,16.965116,8.622955
500,17.222084,7.857827
