%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e670539.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.87357026 ,  66.290915 ,  81.806325 ,  3.21608172206865 
% PVSPY_VIZ_TIMINGS ,  8.1599891 ,  7.888003 ,  10.641186 ,  0.515642777932404 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,68.605463,7.95993
20,66.904884,8.093936
30,67.222094,7.956467
40,66.376736,7.946986
50,66.290915,8.054941
60,66.673462,7.994794
70,66.327675,8.037942
80,66.352959,8.172014
90,67.073991,8.063615
100,66.809099,8.140963
110,66.373609,8.060005
120,66.905723,8.031383
130,66.586309,8.142578
140,69.963951,8.138803
150,67.739942,8.040297
160,66.81389,8.030319
170,66.418463,8.080553
180,66.609819,8.077826
190,66.473112,8.065346
200,66.52186,7.991806
210,67.066197,7.998748
220,66.508254,8.089283
230,66.5823,7.944701
240,67.509795,7.932058
250,67.590162,7.921427
260,67.761708,8.058293
270,67.638607,8.047566
280,67.69264,8.045621
290,68.371772,7.975843
300,68.350193,7.888003
310,68.791819,8.065928
320,68.826862,8.000218
330,69.578731,7.983971
340,68.58679,8.186953
350,69.184138,7.987445
360,70.083255,8.016772
370,68.705161,7.973181
380,69.502578,8.015189
390,70.124009,8.029139
400,69.48458,7.950632
410,70.656035,7.988772
420,69.874863,8.026914
430,69.536761,8.078803
440,71.204661,7.951549
450,71.161648,8.064589
460,71.31092,8.041594
470,75.957801,8.489705
480,81.806325,10.328706
490,77.655246,10.641186
500,77.530746,9.196162
