%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e670541.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  69.23582438 ,  66.604507 ,  82.342155 ,  3.18102198752168 
% PVSPY_VIZ_TIMINGS ,  8.16048746 ,  7.877655 ,  11.375354 ,  0.689114966825261 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,68.103237,8.002408
20,67.683479,8.018405
30,67.268104,8.084715
40,67.101484,8.00862
50,67.421175,7.976229
60,66.73545,7.983055
70,66.902947,7.983495
80,67.200519,8.043376
90,66.831653,8.04764
100,66.662307,8.02666
110,66.604507,7.976617
120,66.708449,7.961801
130,67.049995,7.939328
140,69.685106,8.07807
150,67.700385,7.969346
160,66.948845,7.974038
170,66.930619,8.045261
180,67.474493,7.897483
190,67.493053,8.012298
200,66.916639,7.979524
210,67.058534,7.922059
220,66.945319,7.877655
230,67.114648,7.9887
240,68.135757,7.944088
250,68.23554,8.044263
260,68.804955,7.970152
270,68.106344,7.982504
280,68.180378,7.967145
290,68.816781,8.033608
300,68.677437,7.934314
310,69.752678,7.935488
320,69.375991,8.051785
330,69.934602,7.961178
340,68.794489,7.891655
350,69.422699,7.98262
360,69.48899,7.921577
370,69.06143,7.957486
380,70.306186,7.983253
390,70.572029,8.006976
400,70.046075,7.93237
410,70.92745,7.956522
420,70.231945,7.967522
430,69.766898,7.918372
440,71.025286,8.017681
450,71.699928,7.916709
460,71.889121,8.128087
470,76.253274,8.377429
480,82.342155,10.659556
490,78.039647,11.375354
500,77.362207,10.409896
