%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e657046.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  74.71641476 ,  70.821119 ,  80.509012 ,  2.88125508076418 
% PVSPY_VIZ_TIMINGS ,  3.35973474 ,  3.257396 ,  3.54336 ,  0.0681513192187616 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,70.821119,3.54336
20,71.011241,3.511776
30,71.111197,3.481116
40,71.0219,3.521606
50,71.096004,3.517112
60,71.210367,3.510501
70,73.028616,3.446889
80,71.985922,3.349864
90,71.068357,3.351303
100,71.208657,3.304851
110,71.222162,3.311809
120,71.251417,3.345157
130,71.22652,3.326709
140,71.346055,3.335686
150,71.597592,3.34276
160,72.274008,3.301976
170,72.018238,3.325045
180,72.342048,3.322802
190,72.544754,3.317903
200,73.397197,3.351036
210,74.241828,3.390924
220,74.369012,3.360408
230,74.297103,3.37459
240,74.593393,3.369822
250,75.154415,3.360594
260,75.94016,3.368638
270,76.58188,3.349245
280,75.793127,3.357707
290,75.973315,3.348144
300,77.888334,3.358296
310,76.419917,3.389893
320,76.961812,3.359053
330,77.113363,3.349627
340,76.964208,3.359953
350,76.496782,3.37119
360,77.300376,3.354241
370,76.637255,3.352619
380,76.037582,3.374377
390,75.674066,3.346965
400,76.191016,3.387803
410,76.250937,3.320204
420,76.349349,3.288285
430,75.982697,3.306618
440,77.44942,3.312813
450,77.986052,3.307718
460,78.21835,3.272328
470,79.231738,3.273532
480,80.254599,3.278571
490,80.176269,3.265922
500,80.509012,3.257396
