%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e653653.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  136.63080256 ,  75.470235 ,  311.228454 ,  64.6160881564474 
% PVSPY_VIZ_TIMINGS ,  3.60541974 ,  3.280697 ,  6.803671 ,  0.611985922012043 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,311.228454,3.501219
20,236.856201,3.5016
30,234.03363,3.546118
40,242.454293,3.877849
50,239.936104,3.528027
60,232.687574,3.472728
70,213.083043,3.492379
80,230.405665,3.352846
90,210.615285,3.333386
100,208.790577,3.319929
110,219.901244,3.533462
120,204.787384,3.351403
130,197.826294,3.32766
140,175.950229,3.44256
150,173.50578,3.34625
160,153.847883,3.357667
170,147.0172,3.286147
180,144.190909,3.280697
190,143.112547,3.832137
200,153.97302,3.377145
210,157.83692,3.440665
220,158.094533,3.381551
230,144.274517,3.490684
240,121.282689,3.456855
250,92.092582,5.540611
260,75.839299,3.621268
270,76.568456,3.38354
280,75.993578,4.786939
290,75.910743,3.359724
300,78.479694,3.65615
310,76.323881,3.425869
320,95.447212,3.432775
330,115.200205,3.485546
340,137.493637,3.449677
350,96.008641,3.464467
360,84.274994,3.480164
370,76.398812,3.350192
380,75.816336,4.445917
390,75.470235,3.418305
400,75.985728,6.803671
410,80.083902,3.32359
420,81.548398,3.292837
430,75.92308,3.404439
440,77.301277,4.096042
450,77.897438,3.290814
460,78.27102,3.291272
470,79.150814,3.308011
480,80.219287,3.330471
490,80.189498,3.542391
500,81.959406,3.455341
