%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.7839424 ,  41.106888 ,  52.9032 ,  2.37407365570016 
% PVSPY_VIZ_TIMINGS ,  7.12165276 ,  6.961376 ,  7.455658 ,  0.101106411607702 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,41.197551,7.158098
20,41.106888,7.230102
30,41.140829,7.167313
40,41.139058,7.254602
50,41.197476,7.139657
60,41.302124,7.203451
70,41.318105,7.256291
80,41.305853,7.186586
90,41.447709,7.261363
100,41.266935,7.241928
110,41.21431,7.166947
120,41.426393,7.214451
130,41.366519,7.13296
140,43.129384,7.134046
150,41.618009,7.150222
160,41.154795,7.183665
170,41.125123,7.209617
180,41.284584,7.192026
190,41.198109,7.18619
200,41.110042,7.177911
210,41.273392,7.2069
220,41.246896,7.22136
230,41.393093,7.150938
240,42.245796,7.092403
250,42.235401,7.091988
260,42.262568,6.999362
270,42.201707,6.961376
280,42.193617,7.048494
290,42.638692,7.003205
300,42.968047,6.994187
310,42.993829,7.012609
320,42.818115,7.016087
330,43.251957,6.976553
340,42.594976,7.096972
350,42.975659,6.968854
360,42.788403,7.009367
370,42.487737,6.976339
380,43.17381,7.106677
390,43.703157,7.095832
400,43.151392,7.099557
410,43.802822,6.992873
420,43.237907,7.057861
430,42.871462,7.024129
440,43.577788,7.044373
450,44.147944,7.002032
460,44.37096,7.061737
470,47.817821,7.455658
480,52.9032,7.147103
490,49.367778,7.14223
500,49.451398,7.178156
