%  ./pipe-8-65536   ./pipe-8-65536/extracted_timings-e732920.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  80.64797788 ,  75.020004 ,  104.611033 ,  5.05838820368151 
% PVSPY_VIZ_TIMINGS ,  132.0520315 ,  123.535325 ,  139.406995 ,  5.11275035405012 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,75.020004,129.018292
20,81.426307,132.43677
30,83.474273,129.58788
40,83.189431,127.616894
50,104.611033,139.406995
60,83.551494,136.979406
70,77.357435,137.955923
80,77.458217,137.585781
90,76.02912,136.23714
100,76.899343,137.184877
110,75.968628,136.661344
120,76.290335,138.882056
130,78.897324,137.438702
140,75.935903,137.321245
150,77.069893,138.03217
160,75.752467,137.58959
170,76.643473,137.603979
180,76.004761,137.716534
190,77.125095,138.28458
200,79.888973,137.656374
210,75.020481,138.307371
220,82.921857,134.204385
230,83.681,133.532954
240,82.039947,131.588632
250,76.410764,131.03128
260,76.458896,133.037164
270,85.881717,130.709451
280,85.627605,129.162042
290,89.514554,132.027583
300,85.007252,128.199537
310,82.466346,127.853659
320,82.318269,128.039059
330,82.458734,128.872534
340,79.33662,127.606048
350,86.854462,127.938065
360,85.365268,137.374566
370,81.707515,136.103954
380,85.370173,124.71645
390,78.615896,124.84645
400,78.686619,124.90725
410,78.057557,124.857857
420,79.922711,129.117281
430,77.060801,127.009519
440,83.696122,126.601232
450,81.256563,124.287293
460,78.712483,124.292263
470,76.857793,123.535325
480,77.126794,124.061816
490,84.849634,134.031087
500,80.520952,133.552936
