%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e732849.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.90076398 ,  36.366951 ,  49.304842 ,  2.59498444695892 
% PVSPY_VIZ_TIMINGS ,  9.11252954 ,  8.079539 ,  11.271473 ,  0.467761539501949 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.929891,9.394536
20,36.97005,11.271473
30,37.485836,9.365453
40,37.913356,9.793935
50,37.005105,9.089473
60,38.033582,9.392674
70,37.65516,9.117946
80,36.679288,9.28439
90,37.844658,9.000323
100,36.646365,10.316783
110,36.679136,9.334599
120,37.470688,9.497112
130,36.768988,8.930195
140,39.301854,8.829234
150,37.766798,8.971265
160,36.566252,9.014618
170,37.271868,8.954154
180,36.702561,8.816313
190,37.751553,8.95355
200,36.366951,8.927553
210,36.455031,8.856871
220,37.866515,8.833115
230,36.499274,9.833497
240,37.317439,8.897944
250,38.274079,8.807775
260,37.691614,9.284957
270,38.566089,8.851895
280,37.366622,8.727158
290,38.145314,9.234756
300,39.468898,8.908178
310,38.535215,9.223933
320,38.464162,8.914386
330,39.492006,8.846813
340,39.22637,9.041328
350,40.521602,9.017453
360,40.525651,8.942518
370,39.243739,8.767774
380,40.315786,8.874474
390,40.107034,8.670088
400,39.343049,9.236193
410,40.144202,8.823538
420,40.109659,8.709881
430,39.079237,9.012081
440,39.796447,9.117336
450,40.377269,8.679967
460,39.935793,8.079539
470,44.50346,9.176567
480,49.304842,9.209438
490,45.683199,9.278017
500,45.868662,9.513428
