%  ./pipe-7-65536   ./pipe-7-65536/extracted_timings-e663180.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  28.2846859 ,  12.98155 ,  43.551579 ,  9.09426764111136 
% PVSPY_VIZ_TIMINGS ,  86.99907626 ,  43.69176 ,  120.068537 ,  14.6699847431272 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,13.591376,120.068537
20,23.991062,106.546319
30,32.610993,97.629569
40,24.755855,102.618409
50,34.51586,87.584534
60,13.594621,73.781418
70,32.504742,91.238751
80,25.351371,96.794759
90,43.551579,79.739541
100,30.391726,92.937973
110,17.052888,106.19164
120,39.917935,84.132047
130,25.84809,96.748224
140,26.012494,98.638712
150,35.587227,86.481207
160,22.75701,100.003446
170,42.225046,79.305312
180,34.760709,86.48354
190,12.98155,107.796942
200,35.320499,85.495195
210,35.927275,84.39442
220,28.588044,91.390847
230,29.395998,86.660082
240,13.087364,105.07651
250,31.461459,84.216206
260,24.033785,92.115259
270,19.084161,96.510608
280,43.500691,72.611677
290,35.377904,80.070116
300,26.606184,88.694082
310,25.0446,91.564025
320,13.106167,101.597897
330,39.434307,75.136095
340,32.272334,83.697026
350,13.132066,101.727808
360,26.520974,89.745416
370,38.822068,76.717049
380,37.882494,74.675332
390,31.379389,82.069171
400,25.551988,61.269336
410,37.056118,50.825564
420,34.142668,52.726756
430,26.366283,85.693847
440,14.317679,97.389128
450,31.419118,82.660554
460,43.212553,43.69176
470,14.397649,73.769379
480,30.042819,83.483387
490,28.904694,83.23524
500,16.842829,96.323161
