Function  , sum  , mean  , min  , max  
MPI_Allgather , 2.950387E9 , 180077.33154296875 , 11757.0 , 551275.0
MPI_Barrier , 3.68096253E12 , 2.3649276123046875E7 , 11272.0 , 2.43557E8
MPI_Barrier , 3.69604E11 , 9.02353515625E7 , 8.39783E7 , 1.09128E8
MPI_Bcast , 3.742395E9 , 228417.66357421875 , 17804.0 , 673772.0
MPI_Bcast , 2.23484E10 , 5456152.34375 , 10627.0 , 2.08892E7
MPI_Bcast , 6.89359E8 , 84150.2685546875 , 57906.0 , 159420.0
MPI_Finalize , 1.62642E9 , 397075.1953125 , 23214.0 , 742264.0
MPI_Recv , 5.01813732E11 , 2988124.8332698173 , 8972.0 , 2.04003E8
MPI_Reduce_scatter , 7.008648E9 , 342219.140625 , 11973.0 , 1038970.0
MPI_Send , 2.371700856E12 , 1.4846885366586538E7 , 10519.0 , 2.09836E8
MPI_Type_commit , 6.374401E9 , 97265.64025878906 , 10586.0 , 597844.0
amrini_ , 1.49992E12 , 3.6619140625E8 , 3.66141E8 , 3.6623E8
cth , 2.82411E13 , 6.8947998046875E9 , 6.89164E9 , 6.8994E9
pvspy_fil , 6.5149E11 , 1.5905517578125E8 , 1.54933E8 , 1.61116E8
pvspy_stb , 9.10947E8 , 222399.169921875 , 36252.0 , 607313.0
spy_file_out , 3.88833E11 , 9.4929931640625E7 , 8.9003E7 , 1.14211E8
