Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.06669E8 , 1111135.4166666667 , 79868.0 , 1332000.0
MPI_Barrier , 7500300.0 , 78128.125 , 35975.0 , 143922.0
MPI_Barrier , 1.39948E8 , 1457791.6666666667 , 11999.0 , 5587800.0
MPI_Barrier , 2.77091E8 , 2886364.5833333335 , 11234.0 , 5269920.0
MPI_Barrier , 9.94196E8 , 1.0356208333333334E7 , 3998940.0 , 7.66103E7
MPI_Barrier , 7.25395E8 , 7556197.916666667 , 34708.0 , 9059260.0
MPI_Bcast , 5.12068E7 , 533404.1666666666 , 11988.0 , 8238730.0
MPI_Comm_split , 7695940.0 , 80166.04166666667 , 8649.0 , 203693.0
MPI_Recv , 6.48097929E9 , 1776584.2351973683 , 11901.0 , 1.33478E8
MPI_Send , 4.12058224E10 , 1.1600738288288288E7 , 11556.0 , 1.38768E8
amrini_ , 3.19407E10 , 3.32715625E8 , 3.32693E8 , 3.32747E8
cth , 5.0638E11 , 5.274791666666667E9 , 5.25954E9 , 5.34034E9
pvspy_fil , 9996240.0 , 104127.5 , 9887.0 , 203693.0
pvspy_fin , 7.29484E8 , 7598791.666666667 , 34708.0 , 9115020.0
pvspy_stm , 1.08041E8 , 1125427.0833333333 , 79868.0 , 1353580.0
pvspy_viz , 1.57526E9 , 1.6408958333333334E7 , 6051110.0 , 7.86218E7
pvspy_viz_sync_data , 1.09702E9 , 1.1427291666666666E7 , 5046980.0 , 7.76577E7
pvspy_viz_sync_metadata , 2.7919E8 , 2908229.1666666665 , 71277.0 , 5305910.0
pvspy_viz_wait , 1.40032E8 , 1458666.6666666667 , 11992.0 , 5587800.0
