%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  22.84881926 ,  19.924471 ,  29.229847 ,  2.72118521185844 
% PVSPY_VIZ_TIMINGS ,  8.56525448 ,  8.33853 ,  9.05911 ,  0.138975615319664 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,19.924471,8.470821
20,20.002722,8.548122
30,20.016994,8.536973
40,19.940634,8.900905
50,20.068221,9.05911
60,20.160507,8.737133
70,20.987411,8.729803
80,20.34968,8.531938
90,20.018261,8.564655
100,20.27907,8.466819
110,20.204856,8.449993
120,20.293779,8.574339
130,20.219734,8.41623
140,20.303023,8.477789
150,20.603254,8.51033
160,20.941305,8.452783
170,20.991813,8.623588
180,21.364351,8.408583
190,21.566574,8.557653
200,22.071867,8.504032
210,22.124054,8.528063
220,22.311798,8.551364
230,22.585694,8.56254
240,23.499478,8.583738
250,22.916971,8.585695
260,22.891803,8.542015
270,23.201781,8.427428
280,22.725541,8.480448
290,22.802633,8.631175
300,23.59113,8.552826
310,23.030904,8.58466
320,23.240325,8.53995
330,23.243769,8.59411
340,23.181855,8.529048
350,22.984728,8.515494
360,23.56195,8.522963
370,23.356486,8.456442
380,23.158383,8.577671
390,23.087092,8.550971
400,23.271745,8.457826
410,23.399065,8.595922
420,23.5953,8.554277
430,23.369795,8.581393
440,28.116427,9.05854
450,28.312682,8.781923
460,28.221688,8.488728
470,28.85757,8.564501
480,29.229847,8.49773
490,29.104467,8.505154
500,29.157475,8.33853
