%  ./pipe-7-04096   ./pipe-7-04096/extracted_timings-e743619.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  123.35359762 ,  117.661146 ,  166.128604 ,  7.97934905219695 
% PVSPY_VIZ_TIMINGS ,  23.89232736 ,  22.836412 ,  25.282054 ,  0.623566165440979 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,131.925723,24.32939
20,121.353654,23.571617
30,121.242777,22.953391
40,118.683168,23.359611
50,119.435991,23.131979
60,119.832555,22.962919
70,119.282817,24.664423
80,118.616295,23.573503
90,120.365852,23.768817
100,118.979897,25.188045
110,119.007665,23.513679
120,124.592412,23.308841
130,118.477903,23.654366
140,119.967829,23.987434
150,118.521603,23.804861
160,119.200605,24.202089
170,129.731367,23.914194
180,120.38712,23.509921
190,117.661146,23.835768
200,117.706245,23.874399
210,118.466667,23.578491
220,121.70941,23.228276
230,123.206973,24.276616
240,117.775634,23.865403
250,117.924627,23.369311
260,118.428786,22.836412
270,119.26769,24.282901
280,118.695032,24.400578
290,119.253691,23.605297
300,119.667787,24.033027
310,118.919314,23.811786
320,119.426065,23.347985
330,119.999474,24.95051
340,120.176058,23.641963
350,121.36275,23.567567
360,120.674511,23.320859
370,122.452905,23.784569
380,123.268174,23.754513
390,122.009248,23.113037
400,122.819197,23.379155
410,129.023691,23.992124
420,129.692816,23.33916
430,166.128604,25.05549
440,127.661038,24.862784
450,133.434148,25.282054
460,137.963247,23.813439
470,130.448889,24.715284
480,130.080591,24.714579
490,131.026554,24.673275
500,131.743686,24.910676
