Function  , sum  , mean  , min  , max  
MPI_Allgather , 6.2271E7 , 60811.5234375 , 10239.0 , 166527.0
MPI_Allgather , 3.85353E9 , 3763212.890625 , 8634.0 , 4309520.0
MPI_Allreduce , 2.187988E8 , 106835.3515625 , 11973.0 , 274739.0
MPI_Allreduce , 5.66165E7 , 55289.55078125 , 11624.0 , 155832.0
MPI_Allreduce , 2.048227E8 , 66674.05598958333 , 11513.0 , 213797.0
MPI_Barrier , 9.24334E7 , 90266.9921875 , 23988.0 , 203909.0
MPI_Barrier , 5.52164E8 , 539222.65625 , 11997.0 , 983227.0
MPI_Barrier , 3.33755E9 , 3259326.171875 , 494399.0 , 5646790.0
MPI_Barrier , 2.77491E10 , 2.709873046875E7 , 1.39171E7 , 1.07276E8
MPI_Barrier , 1.59068E10 , 1.5533984375E7 , 57003.0 , 1.77475E7
MPI_Barrier , 4.75193E7 , 46405.56640625 , 47965.0 , 59987.0
MPI_Bcast , 9.22308E8 , 900691.40625 , 11985.0 , 7854830.0
MPI_Bcast , 5.87372E7 , 57360.546875 , 46646.0 , 71957.0
MPI_Comm_split , 1.721119E8 , 56026.009114583336 , 10843.0 , 154637.0
MPI_Recv , 7.22303637E10 , 1640406.15234375 , 10790.0 , 1.03057E8
MPI_Reduce_scatter , 4.98204E7 , 48652.734375 , 10727.0 , 127218.0
MPI_Send , 3.848902602E11 , 9637676.787860576 , 10703.0 , 9.96038E7
amrini_ , 2.31619E11 , 2.261904296875E8 , 2.26163E8 , 2.26214E8
cth , 3.90654E12 , 3.81498046875E9 , 3.7808E9 , 3.89887E9
pvspy_fin , 1.59544E10 , 1.558046875E7 , 58605.0 , 1.78074E7
pvspy_stm , 3.87057E9 , 3779853.515625 , 8634.0 , 4321510.0
pvspy_viz , 3.38283E10 , 3.303544921875E7 , 1.68314E7 , 1.13321E8
pvspy_viz_sync_data , 2.88877E10 , 2.821064453125E7 , 1.5012E7 , 1.08404E8
pvspy_viz_sync_metadata , 3.37077E9 , 3291767.578125 , 530425.0 , 5646790.0
pvspy_viz_wait , 5.52837E8 , 539879.8828125 , 11995.0 , 983227.0
