%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e670530.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.3979766 ,  37.205659 ,  48.759385 ,  3.93418540622875 
% PVSPY_VIZ_TIMINGS ,  8.73891344 ,  8.410424 ,  9.664802 ,  0.262154238722571 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.381093,8.540058
20,37.243362,8.539482
30,37.292973,8.410424
40,37.246331,8.700635
50,37.205659,8.574676
60,37.312249,8.491784
70,38.603826,8.582964
80,37.895684,8.577452
90,37.399745,8.594374
100,37.661893,8.471424
110,37.640849,8.45003
120,37.737227,8.489113
130,37.644398,8.552255
140,37.796853,8.429362
150,38.095996,8.50329
160,38.633073,8.650677
170,38.631382,8.529754
180,39.111472,8.446843
190,39.41198,8.497813
200,42.666653,9.094332
210,44.555836,8.591725
220,44.066933,8.671259
230,43.736491,8.677996
240,44.095512,8.750917
250,44.511044,8.753836
260,44.904934,8.678506
270,44.997885,8.7673
280,44.136712,8.713304
290,44.328537,8.723458
300,45.409736,8.716372
310,43.8885,8.733483
320,44.29433,8.69418
330,44.613472,8.73158
340,43.734435,8.741881
350,43.51004,8.780157
360,43.861832,8.749982
370,43.217088,8.773637
380,42.693423,8.830405
390,42.500093,8.728105
400,42.78437,8.670829
410,44.17918,9.664802
420,47.640266,9.318479
430,47.248321,9.189871
440,48.167375,9.188002
450,47.885637,9.119189
460,47.884536,9.274736
470,48.35662,9.077679
480,48.7302,9.042873
490,48.593409,8.693241
500,48.759385,8.771146
