%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e743625.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.36562566 ,  37.231325 ,  48.631989 ,  3.8453167697186 
% PVSPY_VIZ_TIMINGS ,  8.5025054 ,  8.124293 ,  9.27997 ,  0.235203892552997 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.435251,8.398611
20,37.270233,8.539423
30,37.315992,8.295285
40,37.231325,8.330359
50,37.242894,8.323943
60,37.35658,8.448943
70,38.645896,8.483956
80,38.005635,8.198716
90,37.457899,8.305438
100,37.686495,8.469977
110,37.762581,8.406579
120,37.782005,8.437989
130,37.951841,8.355415
140,37.848717,8.256839
150,38.172456,8.441172
160,38.681835,8.382922
170,38.664342,8.322195
180,39.164584,8.309378
190,39.380469,8.401074
200,42.628147,8.87978
210,44.54398,8.480094
220,44.060742,8.352882
230,43.770219,8.422452
240,44.15691,8.124293
250,44.533222,8.243258
260,45.005099,8.446555
270,44.971501,8.434333
280,44.050879,8.573632
290,44.191886,8.651502
300,45.253227,8.557738
310,43.797053,8.474476
320,44.221946,8.480209
330,44.530684,8.465788
340,43.931304,8.37254
350,43.454495,8.555179
360,43.845816,8.568489
370,43.113911,8.430594
380,42.60589,8.411457
390,42.421801,8.386488
400,42.731712,8.341004
410,44.090575,9.27997
420,47.391912,9.107575
430,46.980811,9.10553
440,47.862971,8.799511
450,47.592621,8.862763
460,47.660654,8.884541
470,48.291883,8.710183
480,48.631989,8.648561
490,48.44803,8.449777
500,48.452383,8.515902
