%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e747441.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  48.24362142 ,  43.415214 ,  54.052462 ,  3.50341093484823 
% PVSPY_VIZ_TIMINGS ,  9.22818896 ,  8.582143 ,  12.715912 ,  0.761348511240014 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.968008,12.715912
20,43.479227,10.906661
30,43.493649,9.96838
40,43.446284,10.177161
50,43.415214,9.399832
60,43.518086,9.10949
70,44.899742,9.326627
80,44.113157,8.995725
90,43.498391,9.40093
100,44.055616,8.892505
110,44.055856,10.108527
120,44.146143,10.280255
130,44.050769,10.17269
140,44.500746,9.712169
150,44.382177,9.834882
160,44.8481,9.995478
170,44.766887,9.808958
180,45.167087,9.898395
190,45.391513,9.883781
200,47.33554,9.303203
210,49.731156,8.885212
220,49.458415,8.860463
230,49.304087,9.028023
240,49.621891,8.998054
250,50.102996,8.726653
260,50.553505,8.819022
270,50.613607,8.800635
280,49.621128,8.680428
290,49.82823,8.793031
300,50.911533,8.831655
310,50.093302,8.717801
320,50.762804,8.747469
330,51.177189,8.644694
340,50.484306,8.657483
350,50.460049,8.586797
360,50.72105,8.725238
370,50.169582,8.714435
380,49.780042,8.626914
390,49.427356,8.64878
400,49.728907,8.686229
410,49.627126,8.693889
420,49.588135,8.618991
430,49.172221,8.582143
440,53.80895,9.21505
450,53.113136,9.001625
460,52.946759,8.888495
470,53.304886,8.894309
480,54.052462,8.812531
490,53.92845,8.816053
500,53.555619,8.815785
