%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e750452.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  48.1252542 ,  43.166345 ,  54.058679 ,  3.50849668940243 
% PVSPY_VIZ_TIMINGS ,  9.8577082 ,  8.372567 ,  12.467596 ,  1.32286443186969 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.597169,8.559822
20,43.174959,8.378593
30,43.737412,8.372567
40,43.176411,9.220492
50,43.166345,10.422621
60,43.281894,10.731551
70,44.560688,11.319647
80,43.921674,11.700813
90,43.345053,11.901167
100,44.559592,12.155285
110,43.808201,12.084518
120,43.900377,12.467596
130,43.827908,12.145002
140,44.006354,11.962322
150,44.242346,12.017345
160,44.831101,12.19087
170,44.676703,12.11567
180,45.060469,11.850412
190,45.2939,11.617734
200,48.021742,9.744693
210,49.547764,9.165101
220,49.19915,9.337085
230,48.990491,9.280363
240,49.54487,9.282714
250,49.830719,9.147223
260,50.463524,9.24069
270,50.405046,9.148199
280,49.485792,9.195655
290,49.658327,9.012835
300,50.894062,9.100773
310,50.193563,9.088792
320,50.673028,9.064515
330,51.077311,9.068433
340,50.422822,9.193557
350,50.296087,9.032457
360,50.712756,8.98685
370,50.070779,8.913591
380,49.675724,9.054951
390,49.463525,9.053775
400,49.748257,9.041335
410,49.880473,9.035412
420,49.598594,9.094997
430,49.168979,9.069433
440,54.058679,9.080584
450,52.878097,9.05463
460,52.505027,8.871571
470,53.162325,8.957293
480,53.471978,8.726023
490,53.723758,8.781326
500,53.270905,8.846527
