%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e739767.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  48.00618016 ,  43.261597 ,  53.585452 ,  3.43404760981554 
% PVSPY_VIZ_TIMINGS ,  10.26601424 ,  8.338807 ,  12.519066 ,  0.99695724503238 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.354707,8.338807
20,43.806873,8.344437
30,43.384658,8.346062
40,43.261597,8.355913
50,43.298441,10.245017
60,43.413018,11.395684
70,45.14477,11.516259
80,43.958977,11.047246
90,43.90581,11.696337
100,43.747843,12.263716
110,43.715861,12.519066
120,43.826429,11.911639
130,43.733953,10.775075
140,43.881157,10.715534
150,44.132548,10.822682
160,44.661987,10.710969
170,44.620338,11.097564
180,45.041838,11.878558
190,45.263243,11.066844
200,47.170566,10.704981
210,49.421507,10.385385
220,49.158602,10.340459
230,49.005645,10.392572
240,49.28292,10.655357
250,49.813987,10.269195
260,50.270667,10.369113
270,50.319407,10.270181
280,49.314884,10.296665
290,49.514751,10.313862
300,50.711922,10.155289
310,49.888596,10.275643
320,50.455753,10.154563
330,50.943043,10.305971
340,50.194439,10.229574
350,50.129584,10.146209
360,50.443152,10.178895
370,49.865742,10.161376
380,49.336155,10.367984
390,49.155354,10.164276
400,49.466127,10.232949
410,49.876862,10.246826
420,49.320345,10.395413
430,48.957652,10.231717
440,53.585452,9.210301
450,52.87403,9.027449
460,52.539721,9.093771
470,53.127098,9.025137
480,53.47254,8.886167
490,53.211356,8.858124
500,53.327101,8.907899
