%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e01.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  67.03398916 ,  63.896897 ,  76.459257 ,  4.06137255429439 
% PVSPY_VIZ_TIMINGS ,  36.80290634 ,  25.055592 ,  41.766236 ,  3.94271739261989 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,63.896897,41.699773
20,64.031844,41.766236
30,64.732519,40.819915
40,64.141575,39.159954
50,64.682789,38.649758
60,65.002841,31.386411
70,64.130084,40.579639
80,64.42452,38.473114
90,64.439636,38.632887
100,64.652011,39.549093
110,64.36791,40.250243
120,64.593026,39.169119
130,64.573323,39.267621
140,64.917983,39.257918
150,64.570234,38.723043
160,64.39171,39.546677
170,66.974299,36.814347
180,65.646704,38.271318
190,63.986489,39.752512
200,64.082774,38.93178
210,64.154788,37.49217
220,65.782921,36.097407
230,66.353266,36.799799
240,64.09193,38.344794
250,64.082998,39.431385
260,64.255611,38.972033
270,64.4577,38.064376
280,64.503567,37.909449
290,64.580864,40.274698
300,64.709722,37.828871
310,64.717678,38.445468
320,64.881843,38.972701
330,65.04734,38.428578
340,65.081442,39.415142
350,65.043396,39.85166
360,65.210943,37.12865
370,65.663394,37.108292
380,70.389228,33.765239
390,71.606661,38.135425
400,72.9566,33.139626
410,73.794447,26.513344
420,72.755288,34.939196
430,71.769224,34.150925
440,73.866655,30.950735
450,76.459257,29.591904
460,74.060773,31.46154
470,74.462802,25.055592
480,75.658102,30.338146
490,74.311913,30.847604
500,74.749937,29.98921
