%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e750491.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.6591223 ,  36.267138 ,  48.970833 ,  2.69167264222012 
% PVSPY_VIZ_TIMINGS ,  4.0202575 ,  3.80973 ,  5.452333 ,  0.296331194923218 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.353582,4.045795
20,36.739628,4.042746
30,37.395977,3.978826
40,36.620548,3.924448
50,37.6632,3.861986
60,36.68502,3.855536
70,37.080106,3.940137
80,36.522872,4.102767
90,36.853741,3.869552
100,37.430688,3.980145
110,36.814642,3.915776
120,36.499691,3.902657
130,36.742971,3.869812
140,38.838222,3.865891
150,36.543773,3.844962
160,36.649854,3.9329
170,36.267138,3.876256
180,36.987162,3.85417
190,36.450218,4.667668
200,36.442559,3.876763
210,37.098666,3.907485
220,36.362609,3.80973
230,37.303287,3.880645
240,37.073141,3.867671
250,37.246235,3.849843
260,37.891066,3.867964
270,37.720048,3.886306
280,37.303564,3.887734
290,38.663644,3.880058
300,38.344909,3.835602
310,38.742398,3.959958
320,38.909337,3.872578
330,39.226547,3.854309
340,39.650035,3.8484
350,39.24299,3.92883
360,39.770892,3.819297
370,39.751055,3.890226
380,39.542098,3.847225
390,39.981087,4.087932
400,39.731125,3.965819
410,39.93122,4.750742
420,39.45066,4.25378
430,39.275828,5.452333
440,40.162013,3.946026
450,40.069285,4.573117
460,40.0895,4.2418
470,44.352803,4.078684
480,48.970833,4.241085
490,46.483084,4.332239
500,46.034564,4.186664
