%  amr-file-hpctoolkit/pipe-7-16384   amr-file-hpctoolkit/pipe-7-16384/extracted_timings-e718954.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  41.10280204 ,  37.757771 ,  48.357228 ,  3.15409588680944 
% PVSPY_VIZ_TIMINGS ,  4.724e-05 ,  4.2e-05 ,  5.5e-05 ,  2.72224397233201e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,38.091091,4.9e-05
20,39.572477,4.8e-05
30,39.197013,5e-05
40,39.77003,4.8e-05
50,39.544776,4.5e-05
60,39.079271,4.6e-05
70,39.418832,5.1e-05
80,38.626079,4.5e-05
90,39.763581,4.4e-05
100,38.439454,4.7e-05
110,39.479758,4.6e-05
120,38.840521,4.6e-05
130,39.110871,4.4e-05
140,39.845293,4.2e-05
150,38.604493,4.4e-05
160,39.273926,4.2e-05
170,42.064938,4.8e-05
180,38.902649,4.5e-05
190,41.416042,4.5e-05
200,37.757771,5.2e-05
210,39.285291,4.8e-05
220,40.196754,4.4e-05
230,40.225566,5e-05
240,38.073919,4.4e-05
250,39.192729,5e-05
260,39.194396,4.7e-05
270,38.386394,4.9e-05
280,39.190245,4.9e-05
290,45.101777,4.6e-05
300,38.207939,4.7e-05
310,39.312547,5e-05
320,38.098148,4.7e-05
330,39.740962,4.6e-05
340,39.086516,4.8e-05
350,38.247635,4.9e-05
360,39.3171,4.8e-05
370,41.325086,4.7e-05
380,45.832881,5.2e-05
390,44.669577,5.5e-05
400,44.491729,4.8e-05
410,46.333645,4.8e-05
420,44.359734,4.9e-05
430,43.803312,4.6e-05
440,44.954053,4.2e-05
450,48.357228,5.1e-05
460,47.953535,4.7e-05
470,45.28537,4.7e-05
480,46.29744,4.8e-05
490,47.874403,4.9e-05
500,45.945325,4.4e-05
