%  amr-file-hpctoolkit/pipe-6-01024   amr-file-hpctoolkit/pipe-6-01024/extracted_timings-e723153.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  69.81683332 ,  67.104832 ,  81.815582 ,  3.07484563515834 
% PVSPY_VIZ_TIMINGS ,  6.362e-05 ,  5.8e-05 ,  7.7e-05 ,  3.85920579753854e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,68.236919,7.1e-05
20,67.160242,7.2e-05
30,67.230139,6.9e-05
40,67.538101,7e-05
50,67.989812,6.4e-05
60,67.204041,6.6e-05
70,67.104832,6.6e-05
80,67.163835,6.8e-05
90,67.283073,6.1e-05
100,68.192986,6.4e-05
110,67.163468,6.5e-05
120,67.355459,7.7e-05
130,68.556852,6.4e-05
140,70.33927,6.1e-05
150,68.213892,6.1e-05
160,67.573826,6.3e-05
170,67.574608,6.6e-05
180,67.929468,6.3e-05
190,67.611374,6e-05
200,68.136997,6e-05
210,67.673147,5.8e-05
220,67.594979,5.9e-05
230,67.708232,6.5e-05
240,68.769119,6.1e-05
250,69.67321,6.4e-05
260,68.974824,5.8e-05
270,68.741886,6.6e-05
280,69.614055,6.7e-05
290,69.466867,6.6e-05
300,69.338983,6.1e-05
310,69.796414,6.1e-05
320,69.943932,6.4e-05
330,70.500674,5.9e-05
340,69.438971,6e-05
350,70.076268,6.1e-05
360,70.173512,6.7e-05
370,70.483422,6.1e-05
380,70.396207,6.6e-05
390,71.137907,6.4e-05
400,70.424444,6.3e-05
410,71.538705,6.5e-05
420,71.406708,6.3e-05
430,70.359275,6.1e-05
440,72.446317,6.2e-05
450,73.153359,6.6e-05
460,72.416426,5.9e-05
470,76.616147,6.2e-05
480,81.815582,6.1e-05
490,77.695017,6e-05
500,77.907883,6e-05
