Run Type,AMR Levels,Cores,Measure Index,Memory Used (KB)
pipe_contour_memory,6,1024,98,18789968
pipe_contour_memory,6,1024,99,18797308
pipe_contour_memory,6,1024,100,18809536
pipe_contour_memory,6,2048,0,15558668
pipe_contour_memory,6,2048,1,15607804
pipe_contour_memory,6,2048,2,15686240
pipe_contour_memory,6,2048,3,15683000
pipe_contour_memory,6,2048,4,15702764
pipe_contour_memory,6,2048,5,15692456
pipe_contour_memory,6,2048,6,15685940
pipe_contour_memory,6,2048,7,15708632
pipe_contour_memory,6,2048,8,15704836
pipe_contour_memory,6,2048,9,15708552
pipe_contour_memory,6,2048,10,15713180
pipe_contour_memory,6,2048,11,15709448
pipe_contour_memory,6,2048,12,15732744
pipe_contour_memory,6,2048,13,15721988
pipe_contour_memory,6,2048,14,15731288
pipe_contour_memory,6,2048,15,15717540
pipe_contour_memory,6,2048,16,15727380
pipe_contour_memory,6,2048,17,15744792
pipe_contour_memory,6,2048,18,15723136
pipe_contour_memory,6,2048,19,15708268
pipe_contour_memory,6,2048,20,15718236
pipe_contour_memory,6,2048,21,15717376
pipe_contour_memory,6,2048,22,15731056
pipe_contour_memory,6,2048,23,15720644
pipe_contour_memory,6,2048,24,15730232
pipe_contour_memory,6,2048,25,15711100
pipe_contour_memory,6,2048,26,15716228
pipe_contour_memory,6,2048,27,15728360
pipe_contour_memory,6,2048,28,15725340
pipe_contour_memory,6,2048,29,15731412
pipe_contour_memory,6,2048,30,15734064
pipe_contour_memory,6,2048,31,15733828
pipe_contour_memory,6,2048,32,15750580
pipe_contour_memory,6,2048,33,15718668
pipe_contour_memory,6,2048,34,15730812
pipe_contour_memory,6,2048,35,15729996
pipe_contour_memory,6,2048,36,15738232
pipe_contour_memory,6,2048,37,15717900
pipe_contour_memory,6,2048,38,15721768
pipe_contour_memory,6,2048,39,15728460
pipe_contour_memory,6,2048,40,15730788
pipe_contour_memory,6,2048,41,15726228
pipe_contour_memory,6,2048,42,15747304
pipe_contour_memory,6,2048,43,15747300
pipe_contour_memory,6,2048,44,15745176
pipe_contour_memory,6,2048,45,15748540
pipe_contour_memory,6,2048,46,15795532
pipe_contour_memory,6,2048,47,15816928
pipe_contour_memory,6,2048,48,15815740
pipe_contour_memory,6,2048,49,15825956
pipe_contour_memory,6,2048,50,15838784
pipe_contour_memory,6,2048,51,15857488
pipe_contour_memory,6,2048,52,15863544
pipe_contour_memory,6,2048,53,15856908
pipe_contour_memory,6,2048,54,15864612
pipe_contour_memory,6,2048,55,15862432
pipe_contour_memory,6,2048,56,15875696
pipe_contour_memory,6,2048,57,15866732
pipe_contour_memory,6,2048,58,15895536
pipe_contour_memory,6,2048,59,15876688
pipe_contour_memory,6,2048,60,15895460
pipe_contour_memory,6,2048,61,15906192
pipe_contour_memory,6,2048,62,15883980
pipe_contour_memory,6,2048,63,15904904
pipe_contour_memory,6,2048,64,15940084
pipe_contour_memory,6,2048,65,15965092
pipe_contour_memory,6,2048,66,15967532
pipe_contour_memory,6,2048,67,15952720
pipe_contour_memory,6,2048,68,15971624
pipe_contour_memory,6,2048,69,15960984
pipe_contour_memory,6,2048,70,15983744
pipe_contour_memory,6,2048,71,15989928
pipe_contour_memory,6,2048,72,15968484
pipe_contour_memory,6,2048,73,15974556
pipe_contour_memory,6,2048,74,15981352
pipe_contour_memory,6,2048,75,15987316
pipe_contour_memory,6,2048,76,16001136
pipe_contour_memory,6,2048,77,15976236
pipe_contour_memory,6,2048,78,15964872
pipe_contour_memory,6,2048,79,15966872
pipe_contour_memory,6,2048,80,15982492
pipe_contour_memory,6,2048,81,15974648
pipe_contour_memory,6,2048,82,15979568
pipe_contour_memory,6,2048,83,15982328
pipe_contour_memory,6,2048,84,15978856
pipe_contour_memory,6,2048,85,15977356
pipe_contour_memory,6,2048,86,15986844
pipe_contour_memory,6,2048,87,15993268
pipe_contour_memory,6,2048,88,15996448
pipe_contour_memory,6,2048,89,16004164
pipe_contour_memory,6,2048,90,16006156
pipe_contour_memory,6,2048,91,16017100
pipe_contour_memory,6,2048,92,16047184
pipe_contour_memory,6,2048,93,16006752
pipe_contour_memory,6,2048,94,16009288
pipe_contour_memory,6,2048,95,16027608
pipe_contour_memory,6,2048,96,16045240
pipe_contour_memory,6,2048,97,16066072
pipe_contour_memory,6,2048,98,16067380
pipe_contour_memory,6,2048,99,16058584
pipe_contour_memory,6,2048,100,16070476
pipe_contour_memory,6,4096,0,9249880
pipe_contour_memory,6,4096,1,9350224
pipe_contour_memory,6,4096,2,9378056
pipe_contour_memory,6,4096,3,9388620
pipe_contour_memory,6,4096,4,9388840
pipe_contour_memory,6,4096,5,9406120
pipe_contour_memory,6,4096,6,9411544
pipe_contour_memory,6,4096,7,9442524
pipe_contour_memory,6,4096,8,9451288
pipe_contour_memory,6,4096,9,9412788
pipe_contour_memory,6,4096,10,9392024
pipe_contour_memory,6,4096,11,9435868
pipe_contour_memory,6,4096,12,9394264
pipe_contour_memory,6,4096,13,9449384
pipe_contour_memory,6,4096,14,9378920
pipe_contour_memory,6,4096,15,9387076
pipe_contour_memory,6,4096,16,9418688
pipe_contour_memory,6,4096,17,9449960
pipe_contour_memory,6,4096,18,9447684
pipe_contour_memory,6,4096,19,9391212
pipe_contour_memory,6,4096,20,9419048
pipe_contour_memory,6,4096,21,9396912
pipe_contour_memory,6,4096,22,9407148
pipe_contour_memory,6,4096,23,9443868
pipe_contour_memory,6,4096,24,9445604
pipe_contour_memory,6,4096,25,9396628
pipe_contour_memory,6,4096,26,9449768
pipe_contour_memory,6,4096,27,9460892
pipe_contour_memory,6,4096,28,9455148
pipe_contour_memory,6,4096,29,9448576
pipe_contour_memory,6,4096,30,9466440
pipe_contour_memory,6,4096,31,9420060
pipe_contour_memory,6,4096,32,9452432
pipe_contour_memory,6,4096,33,9429052
pipe_contour_memory,6,4096,34,9465000
pipe_contour_memory,6,4096,35,9437568
pipe_contour_memory,6,4096,36,9452296
pipe_contour_memory,6,4096,37,9406708
pipe_contour_memory,6,4096,38,9417664
pipe_contour_memory,6,4096,39,9433832
pipe_contour_memory,6,4096,40,9427820
pipe_contour_memory,6,4096,41,9441032
pipe_contour_memory,6,4096,42,9450040
pipe_contour_memory,6,4096,43,9414804
pipe_contour_memory,6,4096,44,9457220
pipe_contour_memory,6,4096,45,9454480
pipe_contour_memory,6,4096,46,9413536
pipe_contour_memory,6,4096,47,9454660
pipe_contour_memory,6,4096,48,9437688
pipe_contour_memory,6,4096,49,9495308
pipe_contour_memory,6,4096,50,9468812
pipe_contour_memory,6,4096,51,9462604
pipe_contour_memory,6,4096,52,9477040
pipe_contour_memory,6,4096,53,9487360
pipe_contour_memory,6,4096,54,9485692
pipe_contour_memory,6,4096,55,9490512
pipe_contour_memory,6,4096,56,9481244
pipe_contour_memory,6,4096,57,9517484
pipe_contour_memory,6,4096,58,9513696
pipe_contour_memory,6,4096,59,9551708
pipe_contour_memory,6,4096,60,9549044
pipe_contour_memory,6,4096,61,9566268
pipe_contour_memory,6,4096,62,9548660
pipe_contour_memory,6,4096,63,9508172
pipe_contour_memory,6,4096,64,9542164
pipe_contour_memory,6,4096,65,9558368
pipe_contour_memory,6,4096,66,9534604
pipe_contour_memory,6,4096,67,9544520
pipe_contour_memory,6,4096,68,9549020
pipe_contour_memory,6,4096,69,9558744
pipe_contour_memory,6,4096,70,9551364
pipe_contour_memory,6,4096,71,9561036
pipe_contour_memory,6,4096,72,9573032
pipe_contour_memory,6,4096,73,9559144
pipe_contour_memory,6,4096,74,9544520
pipe_contour_memory,6,4096,75,9564616
pipe_contour_memory,6,4096,76,9565640
pipe_contour_memory,6,4096,77,9564088
pipe_contour_memory,6,4096,78,9566200
pipe_contour_memory,6,4096,79,9578380
pipe_contour_memory,6,4096,80,9574480
pipe_contour_memory,6,4096,81,9579116
pipe_contour_memory,6,4096,82,9579324
pipe_contour_memory,6,4096,83,9567732
pipe_contour_memory,6,4096,84,9560008
pipe_contour_memory,6,4096,85,9580904
pipe_contour_memory,6,4096,86,9574944
pipe_contour_memory,6,4096,87,9578500
pipe_contour_memory,6,4096,88,9599036
pipe_contour_memory,6,4096,89,9599196
pipe_contour_memory,6,4096,90,9601216
pipe_contour_memory,6,4096,91,9589964
pipe_contour_memory,6,4096,92,9573636
pipe_contour_memory,6,4096,93,9566568
pipe_contour_memory,6,4096,94,9591388
pipe_contour_memory,6,4096,95,9606292
pipe_contour_memory,6,4096,96,9598156
pipe_contour_memory,6,4096,97,9591120
pipe_contour_memory,6,4096,98,9607012
pipe_contour_memory,6,4096,99,9582844
pipe_contour_memory,6,4096,100,9595716
pipe_contour_memory,6,8192,0,6145448
pipe_contour_memory,6,8192,1,6141760
pipe_contour_memory,6,8192,2,6160108
pipe_contour_memory,6,8192,3,6180748
pipe_contour_memory,6,8192,4,6207288
pipe_contour_memory,6,8192,5,6205816
pipe_contour_memory,6,8192,6,6204388
pipe_contour_memory,6,8192,7,6219268
pipe_contour_memory,6,8192,8,6203916
pipe_contour_memory,6,8192,9,6206208
pipe_contour_memory,6,8192,10,6220868
pipe_contour_memory,6,8192,11,6215132
pipe_contour_memory,6,8192,12,6193060
pipe_contour_memory,6,8192,13,6213720
pipe_contour_memory,6,8192,14,6215480
pipe_contour_memory,6,8192,15,6230732
pipe_contour_memory,6,8192,16,6215416
pipe_contour_memory,6,8192,17,6206024
pipe_contour_memory,6,8192,18,6187308
pipe_contour_memory,6,8192,19,6219940
pipe_contour_memory,6,8192,20,6223792
pipe_contour_memory,6,8192,21,6171928
pipe_contour_memory,6,8192,22,6187072
pipe_contour_memory,6,8192,23,6179268
pipe_contour_memory,6,8192,24,6212392
pipe_contour_memory,6,8192,25,6215492
pipe_contour_memory,6,8192,26,6215608
pipe_contour_memory,6,8192,27,6193564
pipe_contour_memory,6,8192,28,6195424
pipe_contour_memory,6,8192,29,6228764
pipe_contour_memory,6,8192,30,6198108
pipe_contour_memory,6,8192,31,6230432
pipe_contour_memory,6,8192,32,6185692
pipe_contour_memory,6,8192,33,6239284
pipe_contour_memory,6,8192,34,6221256
pipe_contour_memory,6,8192,35,6205152
pipe_contour_memory,6,8192,36,6215500
pipe_contour_memory,6,8192,37,6227156
pipe_contour_memory,6,8192,38,6189576
pipe_contour_memory,6,8192,39,6211712
pipe_contour_memory,6,8192,40,6180048
pipe_contour_memory,6,8192,41,6227068
pipe_contour_memory,6,8192,42,6189824
pipe_contour_memory,6,8192,43,6194624
pipe_contour_memory,6,8192,44,6206328
pipe_contour_memory,6,8192,45,6196192
pipe_contour_memory,6,8192,46,6182780
pipe_contour_memory,6,8192,47,6250468
pipe_contour_memory,6,8192,48,6244972
pipe_contour_memory,6,8192,49,6217976
pipe_contour_memory,6,8192,50,6201500
pipe_contour_memory,6,8192,51,6232672
pipe_contour_memory,6,8192,52,6252492
pipe_contour_memory,6,8192,53,6225576
pipe_contour_memory,6,8192,54,6225972
pipe_contour_memory,6,8192,55,6235608
pipe_contour_memory,6,8192,56,6216076
pipe_contour_memory,6,8192,57,6224744
pipe_contour_memory,6,8192,58,6255560
pipe_contour_memory,6,8192,59,6239468
pipe_contour_memory,6,8192,60,6248792
pipe_contour_memory,6,8192,61,6274448
pipe_contour_memory,6,8192,62,6250300
pipe_contour_memory,6,8192,63,6282448
pipe_contour_memory,6,8192,64,6265620
pipe_contour_memory,6,8192,65,6279664
pipe_contour_memory,6,8192,66,6284732
pipe_contour_memory,6,8192,67,6286480
pipe_contour_memory,6,8192,68,6272156
pipe_contour_memory,6,8192,69,6289432
pipe_contour_memory,6,8192,70,6281624
pipe_contour_memory,6,8192,71,6284848
pipe_contour_memory,6,8192,72,6288828
pipe_contour_memory,6,8192,73,6286064
pipe_contour_memory,6,8192,74,6282344
pipe_contour_memory,6,8192,75,6281916
pipe_contour_memory,6,8192,76,6279660
pipe_contour_memory,6,8192,77,6289588
pipe_contour_memory,6,8192,78,6276732
pipe_contour_memory,6,8192,79,6280436
pipe_contour_memory,6,8192,80,6292296
pipe_contour_memory,6,8192,81,6300744
pipe_contour_memory,6,8192,82,6285892
pipe_contour_memory,6,8192,83,6298208
pipe_contour_memory,6,8192,84,6293108
pipe_contour_memory,6,8192,85,6299540
pipe_contour_memory,6,8192,86,6282388
pipe_contour_memory,6,8192,87,6283704
pipe_contour_memory,6,8192,88,6290372
pipe_contour_memory,6,8192,89,6295092
pipe_contour_memory,6,8192,90,6284708
pipe_contour_memory,6,8192,91,6297192
pipe_contour_memory,6,8192,92,6282628
pipe_contour_memory,6,8192,93,6285660
pipe_contour_memory,6,8192,94,6289536
pipe_contour_memory,6,8192,95,6298388
pipe_contour_memory,6,8192,96,6290528
pipe_contour_memory,6,8192,97,6277228
pipe_contour_memory,6,8192,98,6289740
pipe_contour_memory,6,8192,99,6294232
pipe_contour_memory,6,8192,100,6287240
pipe_contour_memory,6,16384,0,6136452
pipe_contour_memory,6,16384,1,6142296
pipe_contour_memory,6,16384,2,6157844
pipe_contour_memory,6,16384,3,6159292
pipe_contour_memory,6,16384,4,6156736
pipe_contour_memory,6,16384,5,6160604
pipe_contour_memory,6,16384,6,6170712
pipe_contour_memory,6,16384,7,6152252
pipe_contour_memory,6,16384,8,6163904
pipe_contour_memory,6,16384,9,6164772
pipe_contour_memory,6,16384,10,6170140
pipe_contour_memory,6,16384,11,6157336
pipe_contour_memory,6,16384,12,6181984
pipe_contour_memory,6,16384,13,6176212
pipe_contour_memory,7,4096,0,20395508
pipe_contour_memory,7,4096,1,20541964
pipe_contour_memory,7,4096,2,20699988
pipe_contour_memory,7,4096,3,20538836
pipe_contour_memory,7,4096,4,20662808
pipe_contour_memory,7,4096,5,20666816
pipe_contour_memory,7,4096,6,20560784
pipe_contour_memory,7,4096,7,20693144
pipe_contour_memory,7,4096,8,20682488
pipe_contour_memory,7,4096,9,20705108
pipe_contour_memory,7,4096,10,20753420
pipe_contour_memory,7,4096,11,20777428
pipe_contour_memory,7,4096,12,20764848
pipe_contour_memory,7,4096,13,20723244
pipe_contour_memory,7,4096,14,20716420
pipe_contour_memory,7,4096,15,20702424
pipe_contour_memory,7,4096,16,20612500
pipe_contour_memory,7,4096,17,20675944
pipe_contour_memory,7,4096,18,20629460
pipe_contour_memory,7,4096,19,20632512
pipe_contour_memory,7,4096,20,20658308
pipe_contour_memory,7,4096,21,20767012
pipe_contour_memory,7,4096,22,20633512
pipe_contour_memory,7,4096,23,20722092
pipe_contour_memory,7,4096,24,20579692
pipe_contour_memory,7,4096,25,20667972
pipe_contour_memory,7,4096,26,20652088
pipe_contour_memory,7,4096,27,20578276
pipe_contour_memory,7,4096,28,20586568
pipe_contour_memory,7,4096,29,20642632
pipe_contour_memory,7,4096,30,20568036
pipe_contour_memory,7,4096,31,20630144
pipe_contour_memory,7,4096,32,20643480
pipe_contour_memory,7,4096,33,20559612
pipe_contour_memory,7,4096,34,20649296
pipe_contour_memory,7,4096,35,20660308
pipe_contour_memory,7,4096,36,20680380
pipe_contour_memory,7,4096,37,20770336
pipe_contour_memory,7,4096,38,20592724
pipe_contour_memory,7,4096,39,20639308
pipe_contour_memory,7,4096,40,20607380
pipe_contour_memory,7,4096,41,20723632
pipe_contour_memory,7,4096,42,20685368
pipe_contour_memory,7,4096,43,20776124
pipe_contour_memory,7,4096,44,20742552
pipe_contour_memory,7,4096,45,20754568
pipe_contour_memory,7,4096,46,20739720
pipe_contour_memory,7,4096,47,20756072
pipe_contour_memory,7,4096,48,20647608
pipe_contour_memory,7,4096,49,20659476
pipe_contour_memory,7,4096,50,20571968
pipe_contour_memory,7,4096,51,20722076
pipe_contour_memory,7,4096,52,20802164
pipe_contour_memory,7,4096,53,20723360
pipe_contour_memory,7,4096,54,20929592
pipe_contour_memory,7,4096,55,20833016
pipe_contour_memory,7,4096,56,20788548
pipe_contour_memory,7,4096,57,20796016
pipe_contour_memory,7,4096,58,20728132
pipe_contour_memory,7,4096,59,20744868
pipe_contour_memory,7,4096,60,21013916
pipe_contour_memory,7,4096,61,20929756
pipe_contour_memory,7,4096,62,20884408
pipe_contour_memory,7,4096,63,21014736
pipe_contour_memory,7,4096,64,20864740
pipe_contour_memory,7,4096,65,20883184
pipe_contour_memory,7,4096,66,20782148
pipe_contour_memory,7,4096,67,20917996
pipe_contour_memory,7,4096,68,21029272
pipe_contour_memory,7,4096,69,20991268
pipe_contour_memory,7,4096,70,21134292
pipe_contour_memory,7,4096,71,20950252
pipe_contour_memory,7,4096,72,20925932
pipe_contour_memory,7,4096,73,20937320
pipe_contour_memory,7,4096,74,21158596
pipe_contour_memory,7,4096,75,20990540
pipe_contour_memory,7,4096,76,20882828
pipe_contour_memory,7,4096,77,21030936
pipe_contour_memory,7,4096,78,20968052
pipe_contour_memory,7,4096,79,21006868
pipe_contour_memory,7,4096,80,20999416
pipe_contour_memory,7,4096,81,20923820
pipe_contour_memory,7,4096,82,21074168
pipe_contour_memory,7,4096,83,21074820
pipe_contour_memory,7,4096,84,20982352
pipe_contour_memory,7,4096,85,20882932
pipe_contour_memory,7,4096,86,20856400
pipe_contour_memory,7,4096,87,20858124
pipe_contour_memory,7,4096,88,20858496
pipe_contour_memory,7,4096,89,21091660
pipe_contour_memory,7,4096,90,21024288
pipe_contour_memory,7,4096,91,21071976
pipe_contour_memory,7,4096,92,21062328
pipe_contour_memory,7,4096,93,21005016
pipe_contour_memory,7,4096,94,21060040
pipe_contour_memory,7,4096,95,21044408
pipe_contour_memory,7,4096,96,21081748
pipe_contour_memory,7,4096,97,21050128
pipe_contour_memory,7,4096,98,21159636
pipe_contour_memory,7,4096,99,21090552
pipe_contour_memory,7,4096,100,21117956
pipe_contour_memory,7,8192,0,17456188
pipe_contour_memory,7,8192,1,17432268
pipe_contour_memory,7,8192,2,17519864
pipe_contour_memory,7,8192,3,17574788
pipe_contour_memory,7,8192,4,17498308
pipe_contour_memory,7,8192,5,17595732
pipe_contour_memory,7,8192,6,17609736
pipe_contour_memory,7,8192,7,17613704
pipe_contour_memory,7,8192,8,17650888
pipe_contour_memory,7,8192,9,17602932
pipe_contour_memory,7,8192,10,17635728
pipe_contour_memory,7,8192,11,17719268
pipe_contour_memory,7,8192,12,17690736
pipe_contour_memory,7,8192,13,17683708
pipe_contour_memory,7,8192,14,17637916
pipe_contour_memory,7,8192,15,17434488
pipe_contour_memory,7,8192,16,17670084
pipe_contour_memory,7,8192,17,17670036
pipe_contour_memory,7,8192,18,17533184
pipe_contour_memory,7,8192,19,17650396
pipe_contour_memory,7,8192,20,17573496
pipe_contour_memory,7,8192,21,17600212
pipe_contour_memory,7,8192,22,17617916
pipe_contour_memory,7,8192,23,17586712
pipe_contour_memory,7,8192,24,17495896
pipe_contour_memory,7,8192,25,17543660
pipe_contour_memory,7,8192,26,17485552
pipe_contour_memory,7,8192,27,17644680
pipe_contour_memory,7,8192,28,17557468
pipe_contour_memory,7,8192,29,17556060
pipe_contour_memory,7,8192,30,17617408
pipe_contour_memory,7,8192,31,17657760
pipe_contour_memory,7,8192,32,17689416
pipe_contour_memory,7,8192,33,17505760
pipe_contour_memory,7,8192,34,17553416
pipe_contour_memory,7,8192,35,17487208
pipe_contour_memory,7,8192,36,17515740
pipe_contour_memory,7,8192,37,17494560
pipe_contour_memory,7,8192,38,17691360
pipe_contour_memory,7,8192,39,17606284
pipe_contour_memory,7,8192,40,17627016
pipe_contour_memory,7,8192,41,17918588
pipe_contour_memory,7,8192,42,17816668
pipe_contour_memory,7,8192,43,17968616
pipe_contour_memory,7,8192,44,17936144
pipe_contour_memory,7,8192,45,17927896
pipe_contour_memory,7,8192,46,17702944
pipe_contour_memory,7,8192,47,17896228
pipe_contour_memory,7,8192,48,17890304
pipe_contour_memory,7,8192,49,17782736
pipe_contour_memory,7,8192,50,17935996
pipe_contour_memory,7,8192,51,17730164
pipe_contour_memory,7,8192,52,17798824
pipe_contour_memory,7,8192,53,17801048
pipe_contour_memory,7,8192,54,17780316
pipe_contour_memory,7,8192,55,17857836
pipe_contour_memory,7,8192,56,17911288
pipe_contour_memory,7,8192,57,17857268
pipe_contour_memory,7,8192,58,17938416
pipe_contour_memory,7,8192,59,17930420
pipe_contour_memory,7,8192,60,17993684
pipe_contour_memory,7,8192,61,17716964
pipe_contour_memory,7,8192,62,17897968
pipe_contour_memory,7,8192,63,17950516
pipe_contour_memory,7,8192,64,17985216
pipe_contour_memory,7,8192,65,18021128
pipe_contour_memory,7,8192,66,17893056
pipe_contour_memory,7,8192,67,17802548
pipe_contour_memory,7,8192,68,17772220
pipe_contour_memory,7,8192,69,17950100
pipe_contour_memory,7,8192,70,18008844
pipe_contour_memory,7,8192,71,18076892
pipe_contour_memory,7,8192,72,17862736
pipe_contour_memory,7,8192,73,17859244
pipe_contour_memory,7,8192,74,17919872
pipe_contour_memory,7,8192,75,17987552
pipe_contour_memory,7,8192,76,18047016
pipe_contour_memory,7,8192,77,17878928
pipe_contour_memory,7,8192,78,17879132
pipe_contour_memory,7,8192,79,17961976
pipe_contour_memory,7,8192,80,17953200
pipe_contour_memory,7,8192,81,17920424
pipe_contour_memory,7,8192,82,18028504
pipe_contour_memory,7,8192,83,17837512
pipe_contour_memory,7,8192,84,17867084
pipe_contour_memory,7,8192,85,17853276
pipe_contour_memory,7,8192,86,17967396
pipe_contour_memory,7,8192,87,18015744
pipe_contour_memory,7,8192,88,17949520
pipe_contour_memory,7,8192,89,17946616
pipe_contour_memory,7,8192,90,17811420
pipe_contour_memory,7,8192,91,17780520
pipe_contour_memory,7,8192,92,18091876
pipe_contour_memory,7,8192,93,17938488
pipe_contour_memory,7,8192,94,17880892
pipe_contour_memory,7,8192,95,17979308
pipe_contour_memory,7,8192,96,17837044
pipe_contour_memory,7,8192,97,17981456
pipe_contour_memory,7,8192,98,17874256
pipe_contour_memory,7,8192,99,17889320
pipe_contour_memory,7,8192,100,17878268
pipe_contour_memory,7,16384,0,17117808
pipe_contour_memory,7,16384,1,17161348
pipe_contour_memory,7,16384,2,17225124
pipe_contour_memory,7,16384,3,17273492
pipe_contour_memory,7,16384,4,17389840
pipe_contour_memory,7,16384,5,17390264
pipe_contour_memory,7,16384,6,17302128
pipe_contour_memory,7,16384,7,17282040
pipe_contour_memory,7,16384,8,17172504
pipe_contour_memory,7,16384,9,17168980
pipe_contour_memory,7,16384,10,17170504
pipe_contour_memory,7,16384,11,17250560
pipe_contour_memory,7,16384,12,17265524
pipe_contour_memory,7,16384,13,17227776
pipe_contour_memory,7,16384,14,17324056
pipe_contour_memory,7,16384,15,17365112
pipe_contour_memory,7,16384,16,17303584
pipe_contour_memory,7,16384,17,17203508
pipe_contour_memory,7,16384,18,17138296
pipe_contour_memory,7,16384,19,17323156
pipe_contour_memory,7,16384,20,17275264
pipe_contour_memory,7,16384,21,17226128
pipe_contour_memory,7,16384,22,17242096
pipe_contour_memory,7,16384,23,17242180
pipe_contour_memory,7,16384,24,17323864
pipe_contour_memory,7,16384,25,17233148
pipe_contour_memory,7,16384,26,17265344
pipe_contour_memory,7,16384,27,17243436
pipe_contour_memory,7,16384,28,17185584
pipe_contour_memory,7,16384,29,17171388
pipe_contour_memory,7,16384,30,17282764
pipe_contour_memory,7,16384,31,17192464
pipe_contour_memory,7,16384,32,17252124
pipe_contour_memory,7,16384,33,17219052
pipe_contour_memory,7,16384,34,17130232
pipe_contour_memory,7,16384,35,17261664
pipe_contour_memory,7,16384,36,17254108
pipe_contour_memory,7,16384,37,17224180
pipe_contour_memory,7,16384,38,17278380
pipe_contour_memory,7,16384,39,17389452
pipe_contour_memory,7,16384,40,17397996
pipe_contour_memory,7,16384,41,17268228
pipe_contour_memory,7,16384,42,17221000
pipe_contour_memory,7,16384,43,17315652
pipe_contour_memory,7,16384,44,17399664
pipe_contour_memory,7,16384,45,17507232
pipe_contour_memory,7,16384,46,17498916
pipe_contour_memory,7,16384,47,17574420
pipe_contour_memory,7,16384,48,17527156
pipe_contour_memory,7,16384,49,17813008
pipe_contour_memory,7,16384,50,17515776
pipe_contour_memory,7,16384,51,17509232
pipe_contour_memory,7,16384,52,17399168
pipe_contour_memory,7,16384,53,17319712
pipe_contour_memory,7,16384,54,17424480
pipe_contour_memory,7,32768,0,10714812
pipe_contour_memory,7,32768,1,10766240
pipe_contour_memory,7,32768,2,10749016
pipe_contour_memory,7,32768,3,10786368
pipe_contour_memory,7,32768,4,10769196
pipe_contour_memory,7,32768,5,10783040
pipe_contour_memory,7,32768,6,10760444
pipe_contour_memory,7,32768,7,10877004
pipe_contour_memory,7,32768,8,10852752
pipe_contour_memory,7,32768,9,10794612
pipe_contour_memory,7,32768,10,10836788
pipe_contour_memory,7,32768,11,10759664
pipe_contour_memory,7,32768,12,10869188
pipe_contour_memory,7,32768,13,10799160
pipe_contour_memory,7,32768,14,10856240
pipe_contour_memory,7,32768,15,10806596
pipe_contour_memory,7,32768,16,10805820
pipe_contour_memory,7,32768,17,10868336
pipe_contour_memory,7,32768,18,10810240
pipe_contour_memory,7,32768,19,10775884
pipe_contour_memory,7,32768,20,10957644
pipe_contour_memory,7,32768,21,10806800
pipe_contour_memory,7,32768,22,10858720
pipe_contour_memory,7,32768,23,10750376
pipe_contour_memory,7,32768,24,10964952
pipe_contour_memory,7,32768,25,10901548
pipe_contour_memory,7,32768,26,10728100
pipe_contour_memory,7,32768,27,10750540
pipe_contour_memory,7,32768,28,10903184
pipe_contour_memory,7,32768,29,10834108
pipe_contour_memory,7,32768,30,10838700
pipe_contour_memory,7,32768,31,10895836
pipe_contour_memory,7,32768,32,10753836
pipe_contour_memory,7,32768,33,10823896
pipe_contour_memory,7,32768,34,10830152
pipe_contour_memory,7,32768,35,10693084
pipe_contour_memory,7,32768,36,10804480
pipe_contour_memory,7,32768,37,10787240
pipe_contour_memory,7,32768,38,10818572
pipe_contour_memory,7,32768,39,10768136
pipe_contour_memory,7,32768,40,10861748
pipe_contour_memory,7,32768,41,10932052
pipe_contour_memory,7,32768,42,11100088
pipe_contour_memory,7,32768,43,10917772
pipe_contour_memory,7,32768,44,10968520
pipe_contour_memory,7,32768,45,11023184
pipe_contour_memory,7,32768,46,11053308
pipe_contour_memory,7,32768,47,10969568
pipe_contour_memory,7,32768,48,11027012
pipe_contour_memory,7,32768,49,11058736
pipe_contour_memory,7,32768,50,10985396
pipe_contour_memory,7,32768,51,10919792
pipe_contour_memory,7,32768,52,10932040
pipe_contour_memory,7,32768,53,11170272
pipe_contour_memory,7,32768,54,10951728
pipe_contour_memory,7,32768,55,10939056
pipe_contour_memory,7,32768,56,10940732
pipe_contour_memory,7,32768,57,10909668
pipe_contour_memory,7,32768,58,11013804
pipe_contour_memory,7,32768,59,11080672
pipe_contour_memory,7,32768,60,10996292
pipe_contour_memory,7,32768,61,11000048
pipe_contour_memory,7,32768,62,11021892
pipe_contour_memory,7,32768,63,10991420
pipe_contour_memory,7,32768,64,10988776
pipe_contour_memory,7,32768,65,11009832
pipe_contour_memory,7,32768,66,11109692
pipe_contour_memory,7,32768,67,10932332
pipe_contour_memory,7,32768,68,10949608
pipe_contour_memory,7,32768,69,10957784
pipe_contour_memory,7,32768,70,11004316
pipe_contour_memory,7,32768,71,10978712
pipe_contour_memory,7,32768,72,11024612
pipe_contour_memory,7,32768,73,11070672
pipe_contour_memory,7,32768,74,10990588
pipe_contour_memory,7,32768,75,10918832
pipe_contour_memory,7,32768,76,11032840
pipe_contour_memory,7,32768,77,11018776
pipe_contour_memory,7,32768,78,11059408
pipe_contour_memory,7,32768,79,11020108
pipe_contour_memory,7,32768,80,11080628
pipe_contour_memory,7,32768,81,10970056
pipe_contour_memory,7,32768,82,10992380
pipe_contour_memory,7,32768,83,11187884
pipe_contour_memory,7,32768,84,11168688
pipe_contour_memory,7,32768,85,11145424
pipe_contour_memory,7,32768,86,11018556
pipe_contour_memory,7,32768,87,11034524
