Function  , sum  , mean  , min  , max  
MPI_Allgather , 2.326151E7 , 24230.739583333332 , 9005.0 , 95499.0
MPI_Allgather , 2.36878E10 , 4.9349583333333336E7 , 70010.0 , 5.09742E7
MPI_Allreduce , 5.83041E7 , 60733.4375 , 10837.0 , 142802.0
MPI_Allreduce , 1.594827E7 , 16612.78125 , 11327.0 , 59964.0
MPI_Allreduce , 2.428938E7 , 25301.4375 , 9550.0 , 95418.0
MPI_Allreduce , 5.936329E7 , 41224.506944444445 , 10616.0 , 143864.0
MPI_Barrier , 1.31114E7 , 27315.416666666668 , 8710.0 , 60462.0
MPI_Barrier , 7914500.0 , 16488.541666666668 , 11926.0 , 23993.0
MPI_Barrier , 1.99543E7 , 41571.458333333336 , 23950.0 , 47973.0
MPI_Barrier , 4.07111E7 , 84814.79166666667 , 11993.0 , 179900.0
MPI_Barrier , 1.80079E9 , 3751645.8333333335 , 11992.0 , 9089450.0
MPI_Barrier , 8930230.0 , 18604.645833333332 , 9465.0 , 47989.0
MPI_Barrier , 2.82613E9 , 5887770.833333333 , 980369.0 , 1.08532E7
MPI_Barrier , 2.38043E10 , 4.9592291666666664E7 , 2.83521E7 , 1.74878E8
MPI_Barrier , 4.43611E9 , 9241895.833333334 , 131495.0 , 9563240.0
MPI_Barrier , 2.42941E7 , 50612.708333333336 , 47957.0 , 67958.0
MPI_Bcast , 6.98678E8 , 1455579.1666666667 , 11988.0 , 9809610.0
MPI_Bcast , 2.38137E7 , 49611.875 , 35472.0 , 75430.0
MPI_Comm_split , 1.279E7 , 26645.833333333332 , 9554.0 , 95419.0
MPI_Comm_split , 4.21597E7 , 87832.70833333333 , 8037.0 , 211748.0
MPI_Isend , 2.32926E7 , 24263.125 , 11912.0 , 107869.0
MPI_Recv , 1.29699802E10 , 600462.0462962963 , 8532.0 , 3.10708E7
MPI_Send , 8.293205632E10 , 3839447.051851852 , 9633.0 , 3.44777E7
MPI_Type_struct , 1.26249E7 , 26301.875 , 11904.0 , 95587.0
amrini_ , 5.79887E10 , 1.2080979166666667E8 , 1.20787E8 , 1.20829E8
cth , 7.31179E11 , 1.5232895833333333E9 , 1.4511E9 , 1.64894E9
pvspy_fil , 6.20336E7 , 129236.66666666667 , 12149.0 , 258358.0
pvspy_fin , 4.4604E9 , 9292500.0 , 131495.0 , 9619160.0
pvspy_scf , 1.99903E7 , 41646.458333333336 , 23950.0 , 47973.0
pvspy_stm , 2.3696E10 , 4.9366666666666664E7 , 70010.0 , 5.099E7
pvspy_viz , 2.97193E10 , 6.1915208333333336E7 , 3.25581E7 , 1.80332E8
pvspy_viz_sync_data , 2.4337E10 , 5.0702083333333336E7 , 2.93624E7 , 1.76005E8
pvspy_viz_sync_metadata , 2.84101E9 , 5918770.833333333 , 1004360.0 , 1.08634E7
pvspy_viz_wait , 1.80097E9 , 3752020.8333333335 , 11992.0 , 9089450.0
