%  amr-file-hpctoolkit/pipe-7-04096   amr-file-hpctoolkit/pipe-7-04096/extracted_timings-e723152.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  123.06674282 ,  117.682814 ,  134.837401 ,  4.72940914526285 
% PVSPY_VIZ_TIMINGS ,  5.402e-05 ,  4.6e-05 ,  6.5e-05 ,  3.40162026219319e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,119.938481,5.5e-05
20,120.627764,5.8e-05
30,122.475394,5.5e-05
40,118.983068,5.2e-05
50,121.244007,5.5e-05
60,122.322671,5.4e-05
70,119.595293,5.8e-05
80,120.310431,5.1e-05
90,120.916295,5.8e-05
100,120.167969,5.5e-05
110,121.664201,5.3e-05
120,121.556145,5.5e-05
130,121.298802,5.4e-05
140,121.911013,5.9e-05
150,121.20043,5.5e-05
160,119.631111,5.6e-05
170,125.016023,5.1e-05
180,122.254075,5.3e-05
190,120.509064,5.6e-05
200,118.131113,5.8e-05
210,117.72539,5.6e-05
220,120.062839,4.8e-05
230,120.265372,5.4e-05
240,117.682814,5.5e-05
250,117.940384,4.6e-05
260,119.15315,5.3e-05
270,117.960709,5.4e-05
280,118.490597,6.5e-05
290,119.45655,5.3e-05
300,121.101705,5.6e-05
310,120.617666,5.5e-05
320,121.241825,5.2e-05
330,124.698705,5.6e-05
340,121.955961,5.4e-05
350,122.181191,4.7e-05
360,123.070253,5.7e-05
370,122.400722,5.7e-05
380,123.795821,5.3e-05
390,123.355349,5.7e-05
400,124.60956,5.4e-05
410,128.396654,5.2e-05
420,130.189817,5.5e-05
430,128.636528,5.6e-05
440,129.744542,5.1e-05
450,134.224572,5.5e-05
460,134.837401,5.3e-05
470,132.834021,4.9e-05
480,132.278258,4.9e-05
490,132.452187,5e-05
500,132.223248,4.8e-05
