%  amr-file-hpctoolkit/pipe-6-08192   amr-file-hpctoolkit/pipe-6-08192/extracted_timings-e718950.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  13.43914746 ,  11.901004 ,  18.612718 ,  1.54265691100796 
% PVSPY_VIZ_TIMINGS ,  5.368e-05 ,  4.6e-05 ,  0.000156 ,  1.54555848171726e-05 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,13.074742,5.4e-05
20,12.358575,4.9e-05
30,12.468474,4.7e-05
40,13.888742,0.000156
50,12.479861,5e-05
60,12.384108,5.5e-05
70,12.301882,5.2e-05
80,12.3329,5.4e-05
90,12.478928,5.1e-05
100,13.19114,4.8e-05
110,12.356408,5.2e-05
120,12.538239,5.2e-05
130,12.43757,4.8e-05
140,13.573356,5e-05
150,13.636838,5e-05
160,12.045575,5e-05
170,11.904398,4.6e-05
180,11.901004,4.6e-05
190,11.904643,4.8e-05
200,12.987345,5.2e-05
210,12.245518,5.1e-05
220,12.513477,4.7e-05
230,12.310877,4.8e-05
240,12.599641,5.1e-05
250,12.569216,4.9e-05
260,13.38135,5e-05
270,13.493585,4.6e-05
280,16.059275,5.2e-05
290,14.57271,5.1e-05
300,13.817872,4.9e-05
310,13.108879,4.6e-05
320,13.365218,4.8e-05
330,13.638767,5.1e-05
340,12.789504,5.4e-05
350,13.134317,4.9e-05
360,13.280134,5.1e-05
370,13.530905,4.8e-05
380,12.984162,5.1e-05
390,13.437886,5e-05
400,13.166262,5.6e-05
410,14.026477,5e-05
420,13.975471,5.3e-05
430,12.905347,5.7e-05
440,13.240991,5.5e-05
450,13.411737,5.1e-05
460,14.709229,5.5e-05
470,18.612718,6.8e-05
480,17.925996,6.1e-05
490,17.016248,6.5e-05
500,17.888876,6.1e-05
