%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e657051.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.07222808 ,  35.756637 ,  48.82321 ,  2.81672053745016 
% PVSPY_VIZ_TIMINGS ,  3.94581762 ,  3.815507 ,  4.207413 ,  0.0784622216608395 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,35.837822,4.014309
20,35.921064,3.96133
30,35.981761,3.971242
40,35.953562,3.926162
50,36.104669,3.930312
60,36.171787,3.955746
70,36.071259,3.957782
80,36.065198,3.932327
90,36.328173,3.959232
100,36.177418,3.940881
110,36.210931,3.924456
120,36.187781,4.009102
130,36.136965,3.975668
140,37.780839,3.917375
150,36.233002,3.917253
160,35.911502,3.931086
170,35.818782,3.94592
180,35.951351,3.966794
190,35.756637,3.900162
200,35.853526,3.842767
210,35.967476,3.825687
220,35.932777,3.943241
230,35.990928,3.896947
240,36.769826,3.890824
250,36.856509,3.965162
260,36.969906,3.944411
270,37.072161,3.948245
280,37.140313,3.951946
290,37.688855,3.942357
300,38.218308,3.826606
310,38.344932,3.933945
320,38.291541,3.877332
330,39.067651,3.850592
340,38.892716,3.975249
350,39.384421,3.903243
360,39.411315,3.830156
370,39.222027,3.870414
380,39.658512,3.929677
390,39.841845,3.968344
400,39.383581,3.971237
410,40.012829,3.815507
420,39.474029,3.985833
430,39.172111,3.92771
440,39.565387,3.943309
450,39.595844,3.956305
460,39.654392,3.97241
470,43.015473,3.991891
480,48.82321,4.164845
490,45.76847,4.207413
500,45.97003,4.200137
