%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e653660.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  21.08147848 ,  19.966443 ,  22.687055 ,  0.782158738447252 
% PVSPY_VIZ_TIMINGS ,  2.79767908 ,  2.693078 ,  3.565719 ,  0.130864852527696 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.10055,2.989734
20,20.096682,2.859179
30,20.655765,2.862314
40,20.396234,3.565719
50,20.491076,2.858062
60,20.600389,2.838791
70,20.529436,2.817028
80,20.786682,2.827005
90,20.745004,2.857494
100,20.621536,2.834167
110,21.030969,2.826206
120,20.61846,2.854332
130,20.618721,2.833531
140,21.800684,2.702439
150,20.262398,2.723016
160,19.966443,2.738126
170,20.117369,2.728089
180,20.097299,2.693078
190,20.04095,2.736013
200,20.505469,2.736903
210,20.236459,2.740723
220,20.117348,2.746765
230,20.205022,2.710543
240,20.746966,2.702898
250,20.520614,2.724779
260,20.486167,2.710961
270,20.727567,2.741771
280,20.593894,2.705392
290,21.397117,2.720216
300,21.347435,2.739569
310,21.304495,2.704839
320,21.137202,2.741393
330,21.737615,2.728222
340,21.40925,2.729663
350,21.699604,2.733402
360,22.032272,2.768863
370,21.546653,2.747925
380,22.237587,2.72799
390,22.427684,2.725882
400,21.855107,2.732488
410,22.171778,2.859676
420,21.853218,2.872572
430,21.537709,2.808777
440,21.688538,2.83507
450,21.732437,2.934614
460,22.254771,2.821335
470,22.679603,2.916426
480,22.687055,2.829769
490,21.801867,2.766627
500,21.818774,2.773578
